,序号,代码,名称,现价,涨跌幅(%),涨跌,涨速(%),换手(%),量比,振幅(%),成交额,流通股,流通市值,市盈率
0,1,600686,金龙汽车,6.62,1.69,0.11,0.0,1.67,3.08,3.84,0.80亿,7.17亿,47.47亿,--
1,2,600166,福田汽车,3.52,1.44,0.05,-0.28,0.55,1.13,2.59,1.27亿,65.75亿,231.45亿,87.74
2,3,600981,汇鸿集团,2.84,1.43,0.04,0.0,0.46,2.67,2.86,0.29亿,22.42亿,63.69亿,--
3,4,000417,合肥百货,5.2,1.36,0.07,-0.19,1.08,1.47,2.14,0.44亿,7.79亿,40.51亿,15.32
4,5,002344,海宁皮城,4.6,1.1,0.05,-0.22,0.3,1.04,1.1,0.18亿,12.81亿,58.95亿,20.42
5,6,600162,香江控股,1.95,1.04,0.02,0.52,0.21,0.87,1.55,0.13亿,32.68亿,63.73亿,34.09
6,7,600561,江西长运,6.04,1.0,0.06,0.0,0.6,1.12,1.5,0.09亿,2.37亿,14.32亿,--
7,8,600415,小商品城,5.05,1.0,0.05,0.0,0.41,1.67,1.8,1.14亿,54.56亿,275.55亿,12.83
8,9,600697,欧亚集团,13.97,0.65,0.09,0.0,1.07,1.12,1.08,0.23亿,1.55亿,21.68亿,--
9,10,002489,浙江永强,3.76,0.54,0.02,0.0,0.42,0.75,1.07,0.30亿,18.81亿,70.74亿,42.55
10,11,600006,东风汽车,6.08,0.50,0.03,0.00,0.30,0.89,0.99,0.37亿,20.00亿,121.60亿,93.03
11,12,600565,迪马股份,2.13,0.47,0.01,-0.47,0.99,3.02,1.42,0.53亿,24.92亿,53.07亿,20.14
12,13,600418,江淮汽车,16.40,0.43,0.07,0.24,1.15,0.78,1.90,3.58亿,18.93亿,310.50亿,--
13,14,603682,锦和商管,5.79,0.35,0.02,0.00,0.71,1.01,1.04,0.07亿,1.80亿,10.40亿,23.56
14,15,000550,江铃汽车,15.36,0.33,0.05,0.07,0.24,0.83,0.72,0.19亿,5.18亿,79.64亿,13.87
15,16,603277,银都股份,17.95,0.28,0.05,0.28,0.09,0.75,1.56,0.06亿,4.14亿,74.33亿,15.28
16,17,002336,人人乐,--,--,--,--,--,--,--,--,3.73亿,51.76亿,--
17,18,300483,首华燃气,13.92,-0.07,-0.01,0.00,0.38,1.22,0.65,0.14亿,2.61亿,36.39亿,28.55
18,19,603101,汇嘉时代,5.88,-0.17,-0.01,-0.17,0.12,0.63,1.19,0.03亿,4.70亿,27.66亿,58.93
19,20,603766,隆鑫通用,5.45,-0.37,-0.02,0.00,0.27,0.89,1.28,0.31亿,20.54亿,111.92亿,10.57
20,21,002494,华斯股份,5.16,-0.39,-0.02,0.0,1.4,0.89,1.16,0.21亿,2.87亿,14.80亿,--
21,22,002617,露笑科技,9.35,-1.06,-0.1,0.0,1.44,1.2,1.38,2.17亿,16.13亿,150.81亿,--
22,23,000721,西安饮食,14.24,-1.18,-0.17,-0.28,5.95,0.82,2.43,3.73亿,4.36亿,62.08亿,--
23,24,601127,赛力斯,38.28,-1.92,-0.75,0.08,1.4,1.64,2.72,6.32亿,11.70亿,447.84亿,--
