,序号,代码,名称,现价,涨跌幅(%),涨跌,涨速(%),换手(%),量比,振幅(%),成交额,流通股,流通市值,市盈率
0,1,300181,佐力药业,12.45,4.62,0.55,-0.48,2.67,3.29,6.22,2.02亿,6.09亿,75.77亿,32.11
1,2,000950,重药控股,5.51,3.18,0.17,0.0,1.19,4.55,3.18,1.13亿,17.28亿,95.22亿,9.24
2,3,600993,马应龙,25.51,2.99,0.74,0.08,1.1,2.16,3.15,1.20亿,4.30亿,109.77亿,19.82
3,4,300887,谱尼测试,38.36,2.87,1.07,-0.13,1.75,2.41,4.1,0.68亿,1.02亿,39.08亿,45.69
4,5,002118,紫鑫药业,2.37,1.72,0.04,0.42,1.57,2.55,2.15,0.47亿,12.81亿,30.35亿,--
5,6,300009,安科生物,11.52,1.32,0.15,0.26,0.47,1.48,2.11,0.64亿,11.72亿,135.00亿,24.33
6,7,688315,诺禾致源,33.76,1.29,0.43,-0.18,0.29,0.99,2.94,0.10亿,1.08亿,36.52亿,89.80
7,8,000908,景峰医药,3.33,1.22,0.04,0.0,1.11,2.16,1.52,0.29亿,7.82亿,26.04亿,--
8,9,300436,广生堂,38.55,1.18,0.45,-0.08,1.39,1.68,1.89,0.71亿,1.33亿,51.37亿,--
9,10,300016,北陆药业,6.9,1.17,0.08,0.15,0.5,1.58,1.17,0.17亿,4.91亿,33.89亿,46.09
10,11,300146,汤臣倍健,22.99,1.14,0.26,-0.04,0.38,1.35,1.85,0.98亿,11.29亿,259.66亿,19.78
11,12,300254,仟源医药,7.3,1.11,0.08,0.14,3.51,2.47,2.77,0.57亿,2.24亿,16.36亿,--
12,13,002038,双鹭药业,9.04,1.01,0.09,0.11,0.53,1.49,1.79,0.41亿,8.51亿,76.97亿,29.27
13,14,300463,迈克生物,19.37,0.99,0.19,0.05,0.52,1.33,1.36,0.50亿,4.95亿,95.95亿,14.81
14,15,301060,兰卫医学,21.53,0.98,0.21,0.14,1.51,1.61,1.74,0.60亿,1.84亿,39.58亿,10.70
15,16,300314,戴维医疗,14.79,0.89,0.13,-0.07,0.48,0.83,1.64,0.13亿,1.89亿,28.01亿,42.04
16,17,002030,达安基因,16.23,0.81,0.13,0.06,0.47,1.62,1.06,1.04亿,13.61亿,220.94亿,3.48
17,18,002437,誉衡药业,2.66,0.76,0.02,0.0,1.11,1.79,2.27,0.65亿,21.91亿,58.28亿,145.67
18,19,300439,美康生物,12.98,0.7,0.09,0.08,0.76,1.24,1.01,0.27亿,2.77亿,36.00亿,18.33
19,20,600682,南京新百,9.38,0.64,0.06,0.0,0.32,1.31,1.29,0.35亿,11.65亿,109.28亿,15.42
20,21,603118,共进股份,9.62,0.63,0.06,0.0,0.49,1.08,1.36,0.37亿,7.82亿,75.22亿,16.28
21,22,000513,丽珠集团,35.2,0.54,0.19,0.06,0.54,1.37,1.34,1.15亿,6.06亿,213.26亿,16.39
22,23,300639,凯普生物,18.14,0.5,0.09,0.0,0.42,1.13,0.83,0.33亿,4.32亿,78.35亿,4.02
