,序号,代码,名称,现价,涨跌幅(%),涨跌,涨速(%),换手(%),量比,振幅(%),成交额,流通股,流通市值,市盈率
0,1,002970,锐明技术,29.02,10.01,2.64,0.0,5.27,3.74,2.73,1.63亿,1.08亿,31.28亿,--
1,2,301236,软通动力,43.35,8.43,3.37,0.81,9.96,4.53,7.78,3.39亿,0.82亿,35.54亿,30.72
2,3,601799,星宇股份,144.36,7.12,9.6,-0.21,0.82,5.29,7.87,3.34亿,2.86亿,412.41亿,41.02
3,4,300807,天迈科技,27.61,6.07,1.58,-0.68,9.76,6.09,11.56,1.29亿,0.49亿,13.43亿,--
4,5,002439,启明星辰,30.93,4.18,1.24,-0.16,1.09,1.76,6.57,2.37亿,7.24亿,224.06亿,--
5,6,300212,易华录,27.7,4.02,1.07,0.73,4.14,2.4,7.85,7.07亿,6.41亿,177.48亿,--
6,7,002148,北纬科技,6.75,3.85,0.25,-0.44,8.93,2.01,8.62,2.70亿,4.52亿,30.49亿,166.20
7,8,600845,宝信软件,51.74,3.83,1.91,-0.12,0.37,2.53,4.92,2.69亿,14.37亿,743.74亿,50.14
8,9,002373,千方科技,11.94,3.83,0.44,-0.33,1.49,3.14,5.22,2.41亿,13.74亿,164.00亿,--
9,10,002010,传化智联,6.25,3.82,0.23,0.0,2.04,6.03,5.98,3.42亿,27.00亿,168.72亿,21.70
10,11,300638,广和通,23.87,2.45,0.57,-0.13,2.63,2.62,7.21,2.52亿,4.07亿,97.22亿,39.57
11,12,600198,大唐电信,7.23,2.41,0.17,0.7,0.84,1.59,2.69,0.53亿,8.80亿,63.66亿,--
12,13,688561,奇安信,79.0,1.92,1.49,0.52,0.42,1.3,4.32,1.49亿,4.61亿,363.88亿,--
13,14,600850,电科数字,25.44,1.88,0.47,-0.12,1.05,2.12,3.6,1.46亿,5.55亿,141.17亿,44.91
14,15,002212,天融信,12.12,1.85,0.22,0.17,0.94,1.7,3.61,1.31亿,11.68亿,141.53亿,--
15,16,600166,福田汽车,3.53,1.73,0.06,0.0,0.51,1.09,2.59,1.18亿,65.75亿,232.10亿,87.98
16,17,000793,华闻集团,2.69,1.51,0.04,-0.37,3.01,1.93,4.15,1.58亿,19.61亿,52.75亿,--
17,18,002906,华阳集团,36.23,1.43,0.51,-0.06,0.79,1.59,3.02,1.36亿,4.75亿,172.08亿,48.45
18,19,300925,法本信息,15.45,1.38,0.21,0.26,4.37,2.21,3.41,1.32亿,1.99亿,30.73亿,41.07
19,20,002065,东华软件,6.81,1.19,0.08,-0.15,0.76,1.37,2.23,1.49亿,29.04亿,197.78亿,33.85
20,21,603232,格尔软件,18.1,1.12,0.2,0.0,2.36,1.74,4.58,0.97亿,2.33亿,42.14亿,--
21,22,000572,海马汽车,5.55,1.09,0.06,-0.18,3.84,6.22,4.37,3.54亿,16.42亿,91.14亿,--
22,23,601360,三六零,11.32,1.07,0.12,0.36,4.23,1.52,5.27,33.45亿,71.45亿,808.86亿,--
23,24,603236,移远通信,128.86,1.03,1.31,-0.09,0.48,0.97,2.9,1.16亿,1.89亿,243.52亿,41.94
24,25,002766,索菱股份,6.05,1.0,0.06,-0.33,1.62,1.23,3.67,0.72亿,7.47亿,45.21亿,1442.48
25,26,600035,楚天高速,3.41,0.89,0.03,0.0,0.5,1.85,1.18,0.28亿,16.10亿,54.90亿,6.49
26,27,300579,数字认证,28.49,0.85,0.24,0.0,1.01,1.54,2.58,0.74亿,2.62亿,74.61亿,260.60
27,28,300846,首都在线,13.11,0.85,0.11,0.23,7.24,1.06,4.08,3.00亿,3.21亿,42.08亿,--
28,29,003029,吉大正元,38.4,0.81,0.31,0.18,2.52,1.57,3.81,1.08亿,1.13亿,43.57亿,--
