,序号,代码,名称,现价,涨跌幅(%),涨跌,涨速(%),换手(%),量比,振幅(%),成交额,流通股,流通市值,市盈率
0,1,603869,新智认知,10.5,5.0,0.5,0.19,2.38,2.79,6.8,1.25亿,5.05亿,52.97亿,120.22
1,2,002320,海峡股份,6.12,4.62,0.27,-0.16,1.06,4.21,6.67,1.43亿,22.29亿,136.41亿,92.42
2,3,002401,中远海科,17.56,1.97,0.34,0.11,7.8,1.31,7.72,4.98亿,3.66亿,64.18亿,30.28
3,4,603167,渤海轮渡,7.62,1.47,0.11,0.0,0.48,1.22,2.26,0.17亿,4.69亿,35.75亿,24.19
4,5,600688,上海石化,3.29,1.23,0.04,0.31,0.14,1.47,1.54,0.34亿,73.29亿,241.12亿,--
5,6,601919,中远海控,10.82,1.12,0.12,-0.09,0.3,1.39,1.4,4.13亿,127.40亿,1378.50亿,1.34
6,7,600710,苏美达,6.37,0.95,0.06,0.0,0.39,1.25,1.11,0.33亿,13.07亿,83.24亿,9.24
7,8,601022,宁波远洋,13.35,0.91,0.12,-0.08,4.15,0.71,1.89,0.72亿,1.31亿,17.47亿,24.13
8,9,000507,珠海港,5.95,0.68,0.04,0.0,0.51,0.78,1.52,0.27亿,9.02亿,53.69亿,19.15
9,10,600968,海油发展,3.25,0.62,0.02,-0.31,0.21,1.25,1.86,0.70亿,101.65亿,330.37亿,13.46
10,11,600179,安通控股,3.5,0.57,0.02,0.29,0.23,1.04,1.15,0.30亿,36.62亿,128.19亿,6.73
11,12,600428,中远海特,7.12,0.56,0.04,0.0,0.58,0.71,1.41,0.89亿,21.47亿,152.84亿,14.89
12,13,600798,宁波海运,3.87,0.52,0.02,0.0,0.34,0.96,1.04,0.16亿,12.07亿,46.69亿,33.3
13,14,600751,海航科技,2.5,0.4,0.01,0.0,0.35,1.04,1.21,0.22亿,25.73亿,64.33亿,28.94
14,15,601866,中远海发,2.54,0.4,0.01,-0.39,0.16,0.85,0.79,0.33亿,82.32亿,209.09亿,6.96
15,16,000520,长航凤凰,3.36,0.3,0.01,0.0,0.41,0.89,0.9,0.14亿,10.12亿,34.01亿,76.34
16,17,600278,东方创业,7.33,0.27,0.02,-0.14,0.43,1.63,0.82,0.21亿,6.79亿,49.76亿,14.27
17,18,600982,宁波能源,4.52,0.22,0.01,-0.22,0.34,1.05,0.67,0.17亿,10.97亿,49.58亿,20.12
18,19,601216,君正集团,4.45,0.0,0.0,0.0,0.14,0.81,0.67,0.51亿,84.38亿,375.49亿,10.31
19,20,000039,中集集团,7.74,0.0,0.0,0.0,0.38,0.56,1.16,0.67亿,23.01亿,178.13亿,10.04
20,21,001205,盛航股份,27.56,-0.07,-0.02,0.04,0.37,0.33,1.27,0.12亿,1.17亿,32.15亿,26.25
21,22,603967,中创物流,10.53,-0.1,-0.01,0.1,0.4,0.87,0.95,0.15亿,3.47亿,36.50亿,14.12
22,23,601975,招商南油,4.48,-0.22,-0.01,0.22,1.22,0.8,2.45,2.63亿,48.53亿,217.41亿,17.1
23,24,000993,闽东电力,10.79,-0.28,-0.03,0.0,0.52,0.59,0.65,0.24亿,4.40亿,47.45亿,17.32
24,25,600546,山煤国际,14.85,-0.34,-0.05,-0.07,0.54,0.8,1.27,1.60亿,19.82亿,294.39亿,4.09
25,26,603565,中谷物流,16.16,-0.43,-0.07,0.19,0.58,0.86,1.23,0.41亿,4.34亿,70.20亿,7.83
26,27,605090,九丰能源,23.62,-0.46,-0.11,0.04,0.63,0.66,0.89,0.39亿,2.60亿,61.37亿,11.78
27,28,603209,兴通股份,39.01,-0.74,-0.29,0.0,0.69,0.4,1.63,0.14亿,0.50亿,19.50亿,37.31
28,29,002685,华东重机,4.19,-0.95,-0.04,0.0,1.05,0.89,1.42,0.36亿,8.14亿,34.10亿,201.32
29,30,600026,中远海能,15.19,-0.98,-0.15,-0.07,0.46,0.63,2.09,2.02亿,28.73亿,436.42亿,84.94
30,31,601872,招商轮船,7.04,-0.98,-0.07,0.29,0.32,0.76,1.83,1.85亿,81.26亿,572.09亿,11.1
