,序号,代码,名称,现价,涨跌幅(%),涨跌,涨速(%),换手(%),量比,振幅(%),成交额,流通股,流通市值,市盈率
0,1,002172,澳洋健康,4.44,3.02,0.13,0.23,3.10,6.96,4.64,1.04亿,7.65亿,33.98亿,102.66
1,2,002173,创新医疗,7.52,2.31,0.17,0.00,3.58,2.81,3.67,1.01亿,3.75亿,28.22亿,--
2,3,000919,金陵药业,8.44,1.93,0.16,0.00,1.18,4.42,2.42,0.50亿,5.04亿,42.50亿,34.81
3,4,600257,大湖股份,5.75,0.53,0.03,0.00,1.16,0.86,1.22,0.32亿,4.81亿,27.67亿,773.43
4,5,601567,三星医疗,14.36,0.21,0.03,-0.14,0.14,1.10,1.47,0.27亿,13.87亿,199.11亿,21.68
5,6,605001,威奥股份,8.09,0.12,0.01,0.00,0.40,1.06,1.11,0.08亿,2.39亿,19.36亿,--
6,7,603987,康德莱,15.70,0.06,0.01,-0.06,0.12,0.79,1.27,0.09亿,4.40亿,69.00亿,20.32
7,8,002013,中航机电,--,--,--,--,--,--,--,--,38.62亿,416.35亿,30.13
8,9,000516,国际医学,12.66,-0.39,-0.05,-0.16,0.57,1.08,2.12,1.37亿,19.00亿,240.51亿,--
9,10,300143,盈康生命,11.97,-0.42,-0.05,-0.33,0.30,1.58,1.66,0.19亿,5.46亿,65.34亿,103.85
