,序号,代码,名称,现价,涨跌幅(%),涨跌,涨速(%),换手(%),量比,振幅(%),成交额,流通股,流通市值,市盈率
0,1,002129,TCL中环,43.9,1.97,0.85,-0.3,0.64,3.34,2.95,9.00亿,32.30亿,1418.01亿,21.28
1,2,000100,TCL科技,4.55,1.56,0.07,0.0,2.31,4.88,3.35,14.43亿,136.52亿,621.17亿,207.57
2,3,002407,多氟多,38.18,1.54,0.58,-0.03,1.58,2.06,2.42,4.13亿,6.84亿,261.17亿,12.68
3,4,603185,上机数控,115.74,1.28,1.46,0.09,0.57,1.13,2.09,2.65亿,4.08亿,472.29亿,12.60
4,5,688303,大全能源,48.57,1.15,0.55,0.06,1.03,1.6,1.31,2.52亿,5.06亿,245.96亿,5.16
5,6,001267,汇绿生态,7.53,1.07,0.08,-0.53,1.39,1.22,2.55,0.30亿,2.86亿,21.56亿,132.12
6,7,002909,集泰股份,10.05,1.0,0.1,-0.1,5.52,4.22,4.62,2.04亿,3.62亿,36.34亿,407.68
7,8,600540,新赛股份,4.75,0.85,0.04,0.21,0.32,1.22,0.85,0.09亿,5.81亿,27.62亿,--
8,9,002459,晶澳科技,60.5,0.56,0.34,-0.12,0.19,1.61,2.33,2.69亿,23.43亿,1417.82亿,32.49
9,10,601012,隆基绿能,45.48,0.53,0.24,-0.02,0.25,1.4,1.68,8.62亿,75.78亿,3446.49亿,23.56
10,11,600141,兴发集团,31.08,0.45,0.14,-0.06,0.35,1.27,0.94,1.21亿,11.05亿,343.56亿,5.28
11,12,600596,新安股份,16.29,0.37,0.06,0.0,0.33,0.93,0.62,0.56亿,10.29亿,167.67亿,4.88
12,13,600295,鄂尔多斯,16.4,0.24,0.04,0.0,0.08,1.24,0.92,0.19亿,14.11亿,231.43亿,5.44
13,14,600481,双良节能,12.61,0.24,0.03,0.0,0.5,1.12,1.83,1.02亿,16.27亿,205.20亿,21.31
14,15,603260,合盛硅业,96.27,0.18,0.17,-0.15,0.11,0.77,2.24,1.13亿,10.74亿,1034.10亿,18.74
15,16,600438,通威股份,40.7,0.15,0.06,0.07,0.43,1.73,1.77,7.83亿,45.02亿,1832.29亿,6.32
16,17,301300,远翔新材,34.75,0.14,0.05,-0.03,1.09,0.75,0.95,0.06亿,0.15亿,5.29亿,37.55
17,18,002539,云图控股,12.04,0.08,0.01,-0.08,0.29,0.76,0.75,0.24亿,6.88亿,82.79亿,8.37
18,19,600089,特变电工,21.19,0.05,0.01,0.0,0.24,1.14,0.85,1.94亿,38.85亿,823.33亿,5.58
19,20,300121,阳谷华泰,11.96,0.0,0.0,-0.17,0.29,1.06,1.0,0.13亿,3.66亿,43.80亿,8.28
20,21,601636,旗滨集团,11.33,-0.09,-0.01,0.0,0.18,0.6,1.06,0.54亿,26.84亿,304.04亿,18.26
21,22,300345,华民股份,10.21,-0.39,-0.04,0.1,0.19,0.71,0.88,0.09亿,4.41亿,45.06亿,911.13
22,23,300821,东岳硅材,13.29,-0.45,-0.06,0.08,0.49,0.9,1.05,0.27亿,4.17亿,55.42亿,20.64
23,24,600537,亿晶光电,8.63,-0.81,-0.07,0.23,1.12,1.14,3.1,1.13亿,11.76亿,101.52亿,160.86
24,25,300472,新元科技,13.07,-0.83,-0.11,-0.23,1.37,1.44,1.59,0.45亿,2.51亿,32.85亿,73.05
25,26,601700,风范股份,5.7,-0.87,-0.05,0.0,0.44,1.36,1.22,0.28亿,11.42亿,65.08亿,146.67
26,27,300019,硅宝科技,18.61,-0.91,-0.17,0.05,0.94,0.91,1.39,0.57亿,3.24亿,60.35亿,29.09
27,28,001269,欧晶科技,107.56,-0.96,-1.04,0.0,1.72,0.69,2.28,0.63亿,0.34亿,36.95亿,71.7
28,29,301266,宇邦新材,77.19,-0.99,-0.77,0.23,2.13,2.3,3.59,0.42亿,0.26亿,20.07亿,79.68
29,30,605366,宏柏新材,17.66,-1.06,-0.19,0.06,1.11,1.01,2.35,0.41亿,2.10亿,37.14亿,18.15
30,31,605366,宏柏新材,17.66,-1.06,-0.19,0.06,1.11,1.01,2.35,0.41亿,2.10亿,37.14亿,18.15
31,32,600475,华光环能,10.63,-1.12,-0.12,0.28,0.95,1.65,4.28,0.93亿,9.27亿,98.54亿,15.12
32,33,605399,晨光新材,40.14,-1.13,-0.46,-0.12,0.96,0.8,2.71,0.33亿,0.85亿,34.13亿,12.94
33,34,688432,有研硅,16.2,-1.28,-0.21,-0.06,3.67,1.57,2.19,0.83亿,1.39亿,22.56亿,57.53
34,35,300727,润禾材料,31.95,-1.54,-0.5,0.41,1.48,1.05,2.1,0.54亿,1.13亿,36.18亿,42.61
