,序号,代码,名称,现价,涨跌幅(%),涨跌,涨速(%),换手(%),量比,振幅(%),成交额,流通股,流通市值,市盈率
0,1,688560,明冠新材,48.14,5.66,2.58,-0.04,6.21,2.68,7.44,2.63亿,0.90亿,43.48亿,53.99
1,2,000063,中兴通讯,30.64,5.29,1.54,-0.07,1.89,3.25,7.01,22.60亿,39.80亿,1219.44亿,15.96
2,3,300068,南都电源,28.05,5.1,1.36,-0.25,4.58,1.89,6.59,10.48亿,8.34亿,233.99亿,29.92
3,4,600532,*ST未来,13.23,5.0,0.63,0.0,0.96,1.06,1.51,0.65亿,5.16亿,68.28亿,--
4,5,002734,利民股份,12.54,3.98,0.48,-0.32,8.02,1.59,9.12,3.26亿,3.25亿,40.74亿,19.57
5,6,002167,东方锆业,9.77,3.61,0.34,0.51,17.54,1.72,7.0,11.67亿,6.81亿,66.55亿,44.29
6,7,300751,迈为股份,386.0,3.46,12.9,0.29,1.42,1.68,5.42,6.50亿,1.20亿,461.29亿,73.35
7,8,600135,乐凯胶片,8.45,3.3,0.27,0.12,2.23,4.22,4.77,1.04亿,5.53亿,46.75亿,101.81
8,9,300567,精测电子,63.75,3.15,1.95,-0.11,1.1,1.43,3.71,1.42亿,2.07亿,131.85亿,92.58
9,10,300655,晶瑞电材,16.84,2.81,0.46,0.18,4.18,3.82,5.43,3.88亿,5.54亿,93.24亿,67.73
10,11,603010,万盛股份,13.92,2.73,0.37,-0.07,1.68,2.78,5.24,1.14亿,4.85亿,67.55亿,21.60
11,12,300584,海辰药业,28.8,2.42,0.68,0.24,3.95,2.07,2.42,0.72亿,0.64亿,18.45亿,129.07
12,13,300173,福能东方,5.07,2.22,0.11,0.0,1.81,2.26,3.02,0.65亿,7.08亿,35.91亿,437.87
13,14,002850,科达利,136.17,2.15,2.87,0.05,0.74,0.97,3.29,1.56亿,1.57亿,213.21亿,40.33
14,15,002785,万里石,25.41,2.13,0.53,-0.04,5.04,1.34,4.62,2.14亿,1.67亿,42.36亿,625.86
15,16,603611,诺力股份,18.9,2.11,0.39,-0.16,1.02,1.79,3.73,0.52亿,2.67亿,50.50亿,13.00
16,17,300998,宁波方正,29.25,2.09,0.6,0.07,4.16,2.53,3.63,0.43亿,0.35亿,10.24亿,259.99
17,18,688516,奥特维,204.11,1.99,3.98,0.04,0.86,0.85,3.33,1.31亿,0.75亿,154.06亿,49.86
18,19,000815,美利云,15.93,1.99,0.31,-0.13,6.13,1.56,6.72,6.78亿,6.95亿,110.75亿,--
19,20,002349,精华制药,12.45,1.97,0.24,0.24,3.13,2.62,3.11,3.15亿,8.11亿,101.00亿,45.02
20,21,002312,川发龙蟒,11.51,1.95,0.22,0.52,0.83,1.73,2.83,1.27亿,13.48亿,155.12亿,14.67
21,22,603031,安孚科技,52.8,1.93,1.0,0.04,0.72,2.25,3.11,0.42亿,1.12亿,59.14亿,56.03
22,23,300497,富祥药业,13.26,1.84,0.24,0.15,0.9,1.2,2.38,0.52亿,4.46亿,59.08亿,119.17
23,24,600516,方大炭素,6.74,1.66,0.11,0.0,0.76,2.68,2.11,1.94亿,38.06亿,256.52亿,41.22
24,25,301079,邵阳液压,23.97,1.57,0.37,-0.21,2.85,1.37,3.69,0.31亿,0.45亿,10.76亿,47.02
25,26,002407,多氟多,38.18,1.54,0.58,0.08,2.26,1.44,2.42,5.90亿,6.84亿,261.17亿,12.68
26,27,603978,深圳新星,23.83,1.53,0.36,-0.67,5.91,6.37,5.79,2.33亿,1.66亿,39.55亿,137.74
27,28,002992,宝明科技,47.88,1.53,0.72,-0.15,2.07,0.92,2.8,0.77亿,0.78亿,37.52亿,--
28,29,603928,兴业股份,12.35,1.31,0.16,0.0,0.37,1.37,2.13,0.09亿,2.02亿,24.90亿,21.08
29,30,300484,蓝海华腾,16.46,1.17,0.19,-0.06,8.31,1.22,5.35,2.20亿,1.60亿,26.36亿,41.13
30,31,600955,维远股份,25.2,1.16,0.29,0.0,0.55,1.33,2.09,0.50亿,3.65亿,91.95亿,21.17
31,32,002371,北方华创,258.81,1.12,2.88,-0.15,0.92,1.14,3.58,12.44亿,5.26亿,1360.82亿,60.85
32,33,002076,*ST雪莱,2.79,1.09,0.03,0.0,1.18,0.93,2.17,0.36亿,10.97亿,30.60亿,--
33,34,301327,华宝新能,182.02,1.07,1.93,0.01,1.94,0.73,1.87,0.82亿,0.23亿,42.36亿,51.44
34,35,000982,中银绒业,1.9,1.06,0.02,0.53,0.58,1.51,1.6,0.47亿,42.62亿,80.98亿,823.41
35,36,002416,爱施德,9.85,1.03,0.1,0.0,0.45,1.47,1.95,0.53亿,12.24亿,120.54亿,14.51
36,37,002597,金禾实业,34.47,1.03,0.35,0.17,0.92,1.19,1.96,1.75亿,5.57亿,192.05亿,10.88
37,38,600731,湖南海利,8.89,1.02,0.09,0.11,1.79,0.99,3.52,0.74亿,4.61亿,40.99亿,10.38
38,39,601969,海南矿业,7.92,1.02,0.08,-0.13,0.42,1.17,1.53,0.67亿,20.22亿,160.12亿,20.22
39,40,603659,璞泰来,52.18,0.97,0.5,0.02,0.34,1.11,1.35,2.47亿,13.87亿,723.97亿,23.94
40,41,688599,天合光能,64.8,0.95,0.61,-0.11,0.49,0.82,3.07,4.19亿,13.29亿,861.17亿,43.97
41,42,600482,中国动力,16.49,0.86,0.14,0.06,0.12,0.91,1.28,0.40亿,20.27亿,334.32亿,91.71
42,43,002594,比亚迪,281.31,0.83,2.31,0.03,0.4,0.98,1.36,13.12亿,11.65亿,3276.60亿,65.96
43,44,300631,久吾高科,34.28,0.82,0.28,0.0,1.37,1.1,2.15,0.57亿,1.21亿,41.37亿,166.73
44,45,002083,孚日股份,5.25,0.77,0.04,-0.19,0.95,1.89,1.54,0.41亿,8.12亿,42.62亿,14.12
45,46,300340,科恒股份,20.65,0.73,0.15,0.34,16.49,1.66,7.32,6.44亿,1.87亿,38.62亿,--
46,47,688499,利元亨,182.23,0.68,1.23,0.08,1.7,0.97,2.1,1.06亿,0.34亿,61.94亿,42.57
47,48,600968,海油发展,3.25,0.62,0.02,-0.31,0.21,1.25,1.86,0.70亿,101.65亿,330.37亿,13.46
48,49,603186,华正新材,31.69,0.6,0.19,0.1,3.64,0.81,3.75,1.63亿,1.42亿,44.97亿,55.73
49,50,300041,回天新材,19.22,0.58,0.11,0.05,1.39,1.45,2.88,1.11亿,4.19亿,80.60亿,23.86
50,51,002045,国光电器,14.03,0.57,0.08,-0.07,2.28,0.8,2.87,1.48亿,4.68亿,65.62亿,29.04
51,52,000826,启迪环境,3.77,0.53,0.02,0.0,0.43,0.62,0.8,0.23亿,14.31亿,53.93亿,--
52,53,300889,爱克股份,15.36,0.52,0.08,0.07,0.99,1.2,1.77,0.14亿,0.89亿,13.65亿,65.33
53,54,000792,盐湖股份,25.91,0.5,0.13,-0.08,0.3,0.9,1.63,4.20亿,54.33亿,1407.64亿,8.74
54,55,000408,藏格矿业,28.13,0.5,0.14,0.04,0.17,0.62,1.04,0.75亿,15.80亿,444.58亿,8.00
