,序号,代码,名称,现价,涨跌幅(%),涨跌,涨速(%),换手(%),量比,振幅(%),成交额,流通股,流通市值,市盈率
0,1,002587,奥拓电子,6.73,2.12,0.14,0.15,9.61,1.46,5.77,3.33亿,5.09亿,34.25亿,138.25
1,2,000793,华闻集团,2.7,1.89,0.05,0.37,3.2,1.59,4.15,1.68亿,19.61亿,52.95亿,--
2,3,600355,精伦电子,3.92,0.26,0.01,0.0,2.68,1.05,1.79,0.51亿,4.92亿,19.29亿,--
3,4,688049,炬芯科技,33.9,0.03,0.01,0.0,2.37,0.91,3.51,0.72亿,0.90亿,30.40亿,63.75
4,5,002990,盛视科技,35.95,-0.17,-0.06,-0.08,2.29,1.27,2.64,0.53亿,0.65亿,23.28亿,84.04
5,6,300458,全志科技,24.66,-0.2,-0.05,-0.04,2.01,0.8,2.79,2.51亿,5.08亿,125.16亿,52.48
6,7,002241,歌尔股份,23.04,-0.26,-0.06,0.04,1.99,0.75,1.73,13.75亿,30.08亿,693.08亿,15.39
7,8,300007,汉威科技,20.22,-0.83,-0.17,-0.1,1.86,0.67,1.42,1.06亿,2.82亿,57.10亿,21.50
8,9,002599,盛通股份,5.85,-0.85,-0.05,0.17,1.74,0.49,1.52,0.40亿,3.95亿,23.10亿,2136.34
9,10,002655,共达电声,13.22,-0.97,-0.13,0.0,1.02,1.2,1.8,0.49亿,3.60亿,47.58亿,55.52
10,11,002230,科大讯飞,49.91,-1.73,-0.88,-0.02,2.16,0.9,1.67,23.72亿,22.00亿,1097.78亿,206.99
11,12,603106,恒银科技,6.49,-1.96,-0.13,0.0,1.94,1.15,1.96,0.65亿,5.21亿,33.78亿,--
12,13,688787,海天瑞声,238.49,-2.58,-6.31,0.22,7.87,0.95,5.13,5.33亿,0.29亿,68.31亿,410.91
