,序号,代码,名称,现价,涨跌幅(%),涨跌,涨速(%),换手(%),量比,振幅(%),成交额,流通股,流通市值,市盈率
0,1,688566,吉贝尔,24.36,4.01,0.94,-0.08,1.31,5.54,7.05,0.26亿,0.81亿,19.66亿,43.08
1,2,688247,宣泰医药,16.56,3.18,0.51,0.67,5.95,4.86,4.36,0.40亿,0.41亿,6.77亿,83.91
2,3,000756,新华制药,27.14,2.57,0.68,0.15,2.8,4.75,3.21,3.32亿,4.41亿,119.58亿,46.74
3,4,300485,赛升药业,13.02,2.28,0.29,0.31,1.93,3.93,2.59,0.67亿,2.70亿,35.19亿,18.62
4,5,002317,众生药业,23.25,1.79,0.41,0.04,2.37,3.2,3.06,3.86亿,7.07亿,164.43亿,57.1
5,6,002550,千红制药,6.5,1.72,0.11,0.46,1.79,5.62,2.03,1.07亿,9.22亿,59.90亿,23.25
6,7,600062,华润双鹤,18.46,1.65,0.3,0.05,0.92,4.2,2.09,1.74亿,10.24亿,189.11亿,14.76
7,8,601607,上海医药,19.17,1.64,0.31,0.1,0.34,4.99,1.7,1.25亿,19.26亿,369.18亿,11.04
8,9,300584,海辰药业,28.58,1.64,0.46,0.49,2.01,3.08,1.64,0.37亿,0.64亿,18.30亿,128.08
9,10,300966,共同药业,28.84,1.55,0.44,0.28,2.12,2.58,2.36,0.36亿,0.59亿,17.04亿,62.47
10,11,300108,*ST吉药,2.18,1.4,0.03,0.46,1.0,1.24,2.33,0.12亿,5.39亿,11.75亿,--
11,12,300436,广生堂,38.63,1.39,0.53,0.26,1.0,2.69,1.89,0.51亿,1.33亿,51.48亿,--
12,13,600332,白云山,30.61,1.32,0.4,-0.03,0.28,3.71,1.75,1.19亿,14.06亿,430.34亿,10.74
13,14,600196,复星医药,34.3,0.68,0.23,-0.03,0.33,2.66,0.94,2.36亿,21.18亿,726.38亿,28.01
14,15,600851,海欣股份,6.45,0.62,0.04,0.0,0.2,1.67,1.25,0.09亿,7.38亿,47.61亿,34.30
15,16,301166,优宁维,54.47,0.09,0.05,-0.2,1.07,2.0,1.52,0.24亿,0.41亿,22.48亿,44.82
16,17,300583,赛托生物,26.1,0.04,0.01,-0.08,0.12,1.08,1.26,0.03亿,1.04亿,27.25亿,50.67
17,18,300705,九典制药,27.75,0.04,0.01,0.07,0.18,1.05,2.23,0.11亿,2.13亿,59.22亿,34.25
18,19,688133,泰坦科技,139.05,-0.14,-0.19,0.42,0.17,0.94,1.94,0.12亿,0.52亿,71.88亿,90.78
19,20,002422,科伦药业,29.12,-0.27,-0.08,-0.24,0.35,1.38,1.99,1.16亿,11.25亿,327.70亿,22.02
20,21,300039,上海凯宝,8.22,-0.36,-0.03,0.37,3.94,2.95,2.18,2.95亿,9.17亿,75.34亿,54.37
21,22,301301,川宁生物,9.28,-0.54,-0.05,-0.11,3.48,2.05,1.61,0.68亿,2.09亿,19.41亿,46.56
22,23,600079,人福医药,24.9,-0.72,-0.18,-0.04,0.48,1.57,1.79,1.73亿,14.57亿,362.89亿,13.71
23,24,688179,阿拉丁,44.81,-1.08,-0.49,-0.44,0.34,0.64,2.01,0.11亿,0.73亿,32.65亿,72.46
24,25,600781,*ST辅仁,1.37,-2.14,-0.03,0.0,5.22,3.06,5.0,0.27亿,3.74亿,5.13亿,--
