,序号,代码,名称,现价,涨跌幅(%),涨跌,涨速(%),换手(%),量比,振幅(%),成交额,流通股,流通市值,市盈率
0,1,600666,*ST瑞德,2.84,5.18,0.14,0.0,9.05,12.35,4.82,2.24亿,8.84亿,25.09亿,--
1,2,002024,ST易购,2.3,5.02,0.11,0.0,0.75,7.42,4.57,1.34亿,78.83亿,181.32亿,--
2,3,600532,*ST未来,13.23,5.0,0.63,0.0,0.96,1.06,1.51,0.65亿,5.16亿,68.28亿,--
3,4,600139,*ST西源,0.89,4.71,0.04,0.0,2.94,0.69,1.18,0.17亿,6.62亿,5.89亿,--
4,5,002776,ST柏龙,3.41,3.02,0.1,-0.29,1.0,1.91,5.74,0.18亿,5.38亿,18.35亿,--
5,6,300356,*ST光一,4.89,2.95,0.14,0.0,0.72,0.99,3.79,0.14亿,3.92亿,19.17亿,--
6,7,600242,*ST中昌,1.44,2.86,0.04,0.0,2.34,1.19,4.29,0.15亿,4.51亿,6.50亿,--
7,8,600767,*ST运盛,5.7,2.7,0.15,-0.18,0.56,0.72,5.22,0.11亿,3.41亿,19.43亿,966.19
8,9,002113,ST天润,1.59,2.58,0.04,0.0,5.15,2.57,5.81,0.78亿,9.77亿,15.53亿,--
9,10,002699,ST美盛,3.59,2.28,0.08,-0.28,4.49,1.98,3.13,1.46亿,9.09亿,32.65亿,15.89
10,11,600599,ST熊猫,13.42,2.21,0.29,0.15,0.71,1.76,2.89,0.16亿,1.66亿,22.28亿,23.43
11,12,600804,ST鹏博士,3.6,1.98,0.07,-0.28,1.91,2.38,3.97,0.95亿,13.93亿,50.13亿,99.08
12,13,000972,ST中基,4.26,1.91,0.08,0.0,0.97,0.79,3.35,0.32亿,7.71亿,32.86亿,--
13,14,000150,*ST宜康,1.14,1.79,0.02,-0.87,2.28,0.93,4.46,0.21亿,8.06亿,9.19亿,--
14,15,300495,*ST美尚,2.94,1.73,0.05,-0.34,5.02,1.18,4.84,0.78亿,5.21亿,15.30亿,4.15
