,序号,代码,名称,现价,涨跌幅(%),涨跌,涨速(%),换手(%),量比,振幅(%),成交额,流通股,流通市值,市盈率
0,1,002663,普邦股份,2.28,10.14,0.21,0.0,3.15,4.07,11.11,0.87亿,12.48亿,28.45亿,--
1,2,300147,香雪制药,6.13,3.55,0.21,0.49,4.84,4.48,3.55,1.92亿,6.56亿,40.22亿,--
2,3,300043,星辉娱乐,3.33,3.1,0.1,0.0,3.97,2.96,4.64,1.23亿,9.38亿,31.23亿,--
3,4,002016,世荣兆业,6.98,2.65,0.18,0.0,2.04,1.06,3.97,0.97亿,6.87亿,47.94亿,35.04
4,5,300030,阳普医疗,7.29,2.53,0.18,0.0,2.01,3.49,2.95,0.39亿,2.68亿,19.57亿,--
5,6,002017,东信和平,15.68,2.35,0.36,-0.06,2.17,2.17,4.11,1.51亿,4.45亿,69.79亿,86.60
6,7,002975,博杰股份,41.28,2.33,0.94,-0.05,1.82,2.0,4.81,0.48亿,0.64亿,26.39亿,26.60
7,8,002906,华阳集团,36.51,2.21,0.79,0.03,0.94,1.46,3.02,1.62亿,4.75亿,173.41亿,48.82
8,9,002898,赛隆药业,12.41,2.14,0.26,-0.08,3.25,1.8,2.55,0.40亿,1.01亿,12.53亿,965.28
9,10,600185,格力地产,10.37,1.97,0.2,0.1,2.01,1.15,2.56,3.89亿,18.85亿,195.47亿,--
10,11,002285,世联行,3.3,1.85,0.06,-0.3,1.1,1.19,3.7,0.72亿,20.15亿,66.49亿,--
11,12,300167,迪威迅,5.83,1.75,0.1,0.0,2.73,0.86,3.32,0.49亿,3.11亿,18.12亿,--
12,13,603138,海量数据,26.6,1.6,0.42,-0.19,3.82,1.96,6.42,2.78亿,2.80亿,74.44亿,--
13,14,600325,华发股份,10.12,1.4,0.14,0.1,0.54,0.71,1.4,1.15亿,21.17亿,214.26亿,8.36
14,15,300381,溢多利,8.78,1.39,0.12,-0.11,1.38,2.79,3.93,0.57亿,4.77亿,41.85亿,121.05
15,16,002431,棕榈股份,3.16,1.28,0.04,-0.32,1.41,1.31,1.6,0.65亿,14.58亿,46.08亿,--
16,17,000882,华联股份,1.85,1.09,0.02,0.0,1.05,2.61,1.64,0.53亿,27.37亿,50.64亿,--
17,18,300273,*ST和佳,2.15,0.94,0.02,0.0,1.17,0.82,1.88,0.17亿,6.81亿,14.65亿,--
18,19,002319,乐通股份,16.83,0.84,0.14,0.06,0.68,0.88,2.82,0.23亿,2.00亿,33.66亿,--
19,20,300246,宝莱特,15.71,0.83,0.13,0.06,1.2,1.48,1.28,0.26亿,1.39亿,21.78亿,202.87
20,21,300529,健帆生物,34.3,0.7,0.24,0.12,0.44,0.69,1.06,0.77亿,5.15亿,176.56亿,23.79
21,22,300050,世纪鼎利,4.34,0.7,0.03,0.23,0.81,0.91,2.09,0.18亿,5.09亿,22.11亿,--
22,23,002005,ST德豪,1.45,0.69,0.01,0.69,0.43,1.68,1.39,0.11亿,17.52亿,25.41亿,--
23,24,000507,珠海港,5.95,0.68,0.04,0.0,0.51,0.78,1.52,0.27亿,9.02亿,53.69亿,19.15
24,25,603598,引力传媒,10.17,0.49,0.05,-0.29,6.2,2.11,3.46,1.71亿,2.68亿,27.24亿,78.53
25,26,300359,全通教育,8.61,0.35,0.03,-0.23,4.06,0.77,3.38,2.20亿,6.33亿,54.52亿,61.99
26,27,000513,丽珠集团,35.1,0.26,0.09,-0.06,0.6,1.15,1.34,1.27亿,6.06亿,212.66亿,16.34
27,28,300989,蕾奥规划,20.12,0.05,0.01,-0.1,0.7,0.66,0.94,0.04亿,0.27亿,5.43亿,46.15
28,29,000532,华金资本,12.26,0.0,0.0,0.0,1.08,1.12,1.22,0.45亿,3.44亿,42.12亿,25.61
29,30,300620,光库科技,43.82,-0.02,-0.01,-0.02,0.82,0.62,3.01,0.57亿,1.60亿,70.26亿,59.93
30,31,300123,亚光科技,7.05,-0.14,-0.01,-0.14,0.96,0.68,2.27,0.67亿,9.88亿,69.63亿,--
31,32,002400,省广集团,5.22,-0.19,-0.01,0.0,3.26,0.8,2.68,2.88亿,16.87亿,88.07亿,63.00
32,33,300458,全志科技,24.66,-0.2,-0.05,-0.04,2.01,0.8,2.79,2.51亿,5.08亿,125.16亿,52.48
33,34,300621,维业股份,9.42,-0.21,-0.02,0.0,0.48,0.74,2.23,0.09亿,1.94亿,18.29亿,694.41
34,35,002492,恒基达鑫,6.89,-0.43,-0.03,0.0,0.71,0.67,1.16,0.19亿,3.98亿,27.43亿,21.96
35,36,300561,汇金科技,11.05,-0.45,-0.05,0.0,2.33,0.69,1.89,0.46亿,1.81亿,20.02亿,192.09
36,37,002063,远光软件,8.69,-0.46,-0.04,-0.12,1.01,1.36,3.32,1.27亿,14.62亿,127.06亿,70.52
37,38,000659,珠海中富,3.39,-0.59,-0.02,0.3,0.5,0.59,1.76,0.22亿,12.86亿,43.59亿,--
38,39,002101,广东鸿图,24.6,-0.73,-0.18,0.0,1.72,0.62,1.74,2.25亿,5.29亿,130.08亿,27.29
39,40,300053,欧比特,8.7,-0.8,-0.07,-0.23,1.83,0.71,2.05,1.01亿,6.32亿,54.99亿,--
40,41,300304,云意电气,4.92,-0.81,-0.04,-0.2,0.75,1.36,1.81,0.32亿,8.49亿,41.78亿,31.59
41,42,002141,贤丰控股,4.69,-0.85,-0.04,0.0,0.41,1.13,1.9,0.22亿,11.35亿,53.22亿,16.05
42,43,300569,天能重工,8.89,-1.33,-0.12,0.11,1.13,1.41,2.33,0.70亿,6.93亿,61.59亿,33.87
43,44,002789,建艺集团,16.12,-1.71,-0.28,0.06,2.33,1.04,1.77,0.37亿,0.99亿,15.96亿,75.07
44,45,300681,英搏尔,42.73,-2.35,-1.03,0.12,2.2,1.3,2.1,1.08亿,1.15亿,49.17亿,165.34
45,46,002717,岭南股份,3.69,-2.9,-0.11,0.0,9.15,0.97,4.74,4.68亿,13.76亿,50.77亿,--
46,47,300781,因赛集团,26.27,-6.64,-1.87,-0.04,17.72,2.96,7.92,3.70亿,0.79亿,20.64亿,67.16
