,序号,代码,名称,现价,涨跌幅(%),涨跌,涨速(%),换手(%),量比,振幅(%),成交额,流通股,流通市值,市盈率
0,1,600586,金晶科技,11.67,1.92,0.22,-0.26,1.48,2.26,2.97,2.45亿,14.29亿,166.88亿,30.15
1,2,002163,海南发展,12.08,1.0,0.12,0.17,0.33,1.15,1.42,0.31亿,8.04亿,97.07亿,--
2,3,600540,新赛股份,4.75,0.85,0.04,0.0,0.31,1.24,0.85,0.09亿,5.81亿,27.62亿,--
3,4,600293,三峡新材,2.98,0.68,0.02,-0.33,0.46,1.39,1.69,0.16亿,11.60亿,34.57亿,--
4,5,603077,和邦生物,3.27,0.61,0.02,-0.31,0.31,1.03,1.54,0.90亿,88.31亿,288.78亿,6.32
5,6,000012,南玻A,7.1,0.42,0.03,0.14,0.33,0.88,0.85,0.46亿,19.57亿,138.93亿,9.91
6,7,002613,北玻股份,5.53,0.18,0.01,0.0,1.88,0.81,1.99,0.60亿,5.78亿,31.99亿,134.71
7,8,601636,旗滨集团,11.32,-0.18,-0.02,0.0,0.17,0.61,1.06,0.53亿,26.84亿,303.77亿,18.25
8,9,600207,安彩高科,6.86,-0.72,-0.05,-0.15,0.51,1.1,1.16,0.30亿,8.63亿,59.20亿,54.23
9,10,300057,万顺新材,9.73,-1.42,-0.14,0.0,1.22,1.82,1.82,0.66亿,5.53亿,53.77亿,40.74
10,11,600819,耀皮玻璃,7.58,-1.43,-0.11,0.27,2.57,1.26,5.33,1.45亿,7.47亿,56.73亿,183.4
