,序号,代码,名称,现价,涨跌幅(%),涨跌,涨速(%),换手(%),量比,振幅(%),成交额,流通股,流通市值,市盈率
0,1,600449,宁夏建材,18.35,10.01,1.67,0.0,2.6,2.86,0.0,2.28亿,4.78亿,87.75亿,11.00
1,2,600802,福建水泥,5.89,1.9,0.11,0.34,1.08,2.32,2.42,0.29亿,4.58亿,26.99亿,--
2,3,600585,海螺水泥,30.55,1.87,0.56,0.1,0.5,1.74,2.5,6.11亿,40.00亿,1221.91亿,9.78
3,4,601868,中国能建,2.38,1.71,0.04,0.0,2.57,5.18,2.56,8.73亿,142.22亿,338.50亿,17.81
4,5,600720,祁连山,11.94,1.27,0.15,0.0,1.5,1.34,2.29,1.39亿,7.76亿,92.67亿,8.26
5,6,600724,宁波富达,4.07,1.24,0.05,0.0,0.64,4.04,4.97,0.38亿,14.45亿,58.81亿,25.04
6,7,000877,天山股份,9.74,1.14,0.11,0.21,0.81,1.64,2.39,1.31亿,16.54亿,161.05亿,15.61
7,8,000927,中国铁物,2.98,1.02,0.03,0.0,0.29,1.26,1.36,0.39亿,44.60亿,132.92亿,22.09
8,9,600881,亚泰集团,2.39,0.84,0.02,-0.42,0.24,1.01,1.27,0.19亿,32.49亿,77.65亿,--
9,10,601992,金隅集团,2.61,0.77,0.02,-0.38,0.17,1.07,1.93,0.36亿,83.34亿,217.52亿,8.97
10,11,600868,梅雁吉祥,2.86,0.7,0.02,0.0,0.59,1.05,0.7,0.32亿,18.98亿,54.29亿,89.78
11,12,600801,华新水泥,16.94,0.65,0.11,0.06,0.45,1.22,2.2,1.05亿,13.62亿,230.70亿,11.97
12,13,000789,万年青,9.29,0.65,0.06,0.0,0.51,1.3,1.52,0.38亿,7.97亿,74.08亿,9.8
13,14,000401,冀东水泥,9.01,0.56,0.05,0.0,0.38,1.25,1.79,0.53亿,15.47亿,139.41亿,10.99
14,15,601568,北元集团,5.87,0.51,0.03,-0.17,0.28,0.93,0.86,0.41亿,25.46亿,149.44亿,16.1
15,16,600668,尖峰集团,13.22,0.46,0.06,0.0,1.17,1.4,1.22,0.53亿,3.44亿,45.49亿,18.43
16,17,000672,上峰水泥,13.33,0.45,0.06,0.08,0.82,1.14,2.41,1.06亿,9.69亿,129.22亿,11.45
17,18,002233,塔牌集团,7.87,0.38,0.03,0.0,0.2,0.94,0.64,0.19亿,11.92亿,93.80亿,67.27
18,19,601216,君正集团,4.46,0.23,0.01,0.23,0.12,0.79,0.67,0.44亿,84.38亿,376.34亿,10.34
19,20,600935,华塑股份,4.66,0.21,0.01,-0.21,0.22,1.49,0.43,0.19亿,18.55亿,86.43亿,26.76
20,21,600970,中材国际,9.5,0.21,0.02,-0.11,0.45,0.95,1.48,0.76亿,17.43亿,165.55亿,10.32
21,22,600326,西藏天路,5.03,0.2,0.01,0.0,0.34,0.83,0.8,0.16亿,9.19亿,46.20亿,--
22,23,600727,鲁北化工,6.99,0.14,0.01,0.0,0.39,0.89,0.43,0.12亿,4.40亿,30.73亿,82.17
23,24,603280,南方路机,25.72,0.12,0.03,0.08,3.33,0.75,1.21,0.23亿,0.27亿,6.97亿,22.70
24,25,605122,四方新材,15.81,0.06,0.01,0.0,0.79,1.2,0.76,0.07亿,0.59亿,9.28亿,40.34
25,26,000856,冀东装备,9.64,0.0,0.0,0.1,1.59,0.59,1.45,0.35亿,2.27亿,21.88亿,161.47
26,27,002302,西部建设,8.37,0.0,0.0,0.0,0.56,1.12,1.91,0.59亿,12.62亿,105.66亿,13.71
27,28,002470,ST金正,2.05,0.0,0.0,0.0,0.2,1.13,0.98,0.13亿,31.25亿,64.07亿,--
28,29,002742,ST三圣,4.3,0.0,0.0,0.23,0.5,0.77,0.93,0.09亿,4.12亿,17.73亿,--
29,30,600425,青松建化,4.13,0.0,0.0,-0.48,0.61,0.92,1.45,0.35亿,13.79亿,56.94亿,12.47
30,31,600295,鄂尔多斯,16.36,0.0,0.0,-0.12,0.11,0.96,0.92,0.26亿,14.11亿,230.86亿,5.43
31,32,600075,新疆天业,5.88,0.0,0.0,-0.17,0.38,0.99,0.85,0.28亿,12.69亿,74.60亿,8.85
32,33,600678,四川金顶,6.22,-0.48,-0.03,0.16,1.35,1.53,1.44,0.29亿,3.49亿,21.71亿,187.57
33,34,600063,皖维高新,7.24,-0.55,-0.04,0.14,1.2,0.77,2.47,1.69亿,19.26亿,139.44亿,9.06
34,35,000935,四川双马,24.2,-0.62,-0.15,0.17,0.29,1.43,1.68,0.53亿,7.63亿,184.75亿,18.1
35,36,002386,天原股份,8.03,-0.74,-0.06,0.0,0.73,0.86,1.48,0.59亿,10.15亿,81.49亿,14.34
