,序号,代码,名称,现价,涨跌幅(%),涨跌,涨速(%),换手(%),量比,振幅(%),成交额,流通股,流通市值,市盈率
0,1,688158,优刻得,19.34,10.83,1.89,-0.87,7.87,5.04,15.82,5.28亿,3.55亿,68.74亿,--
1,2,002229,鸿博股份,14.48,5.23,0.72,-0.07,25.63,4.75,8.21,18.27亿,4.93亿,71.40亿,--
2,3,002354,天娱数科,7.03,4.61,0.31,-0.28,20.55,2.55,12.95,21.09亿,14.69亿,103.25亿,--
3,4,000560,我爱我家,3.27,3.81,0.12,0.0,2.62,2.8,5.4,1.91亿,22.50亿,73.57亿,--
4,5,835305,云创数据,12.36,3.78,0.45,0.24,1.59,2.73,4.11,0.12亿,0.64亿,7.91亿,34.67
5,6,002757,南兴股份,13.97,3.18,0.43,-0.29,6.38,2.57,3.32,2.47亿,2.80亿,39.09亿,15.40
6,7,002373,千方科技,11.84,2.96,0.34,0.42,1.15,3.95,4.52,1.85亿,13.74亿,162.62亿,--
7,8,300071,福石控股,5.59,2.95,0.16,0.54,9.99,3.05,9.21,5.03亿,8.91亿,49.83亿,115.39
8,9,300166,东方国信,10.21,2.82,0.28,0.49,10.9,6.78,6.14,10.38亿,9.19亿,93.87亿,81.68
9,10,301248,杰创智能,37.21,2.54,0.92,-0.16,17.32,1.71,5.84,1.54亿,0.24亿,8.93亿,58.91
10,11,300147,香雪制药,6.07,2.53,0.15,0.0,3.77,7.36,3.38,1.50亿,6.56亿,39.83亿,--
11,12,601858,中国科传,13.83,2.52,0.34,-0.43,3.31,2.39,8.38,3.64亿,7.91亿,109.33亿,29.24
12,13,688318,财富趋势,133.97,2.46,3.22,-0.31,4.7,2.63,3.62,1.79亿,0.29亿,38.61亿,140.32
13,14,600640,国脉文化,11.25,2.37,0.26,0.27,0.81,3.98,4.82,0.72亿,7.96亿,89.52亿,--
14,15,301085,亚康股份,40.07,2.25,0.88,-0.55,18.32,3.72,6.12,2.36亿,0.32亿,12.75亿,41.59
