,序号,代码,名称,现价,涨跌幅(%),涨跌,涨速(%),换手(%),量比,振幅(%),成交额,流通股,流通市值,市盈率
0,1,600126,杭钢股份,4.83,2.55,0.12,0.21,0.45,1.92,2.97,0.73亿,33.77亿,163.12亿,24.66
1,2,002310,东方园林,2.2,2.33,0.05,0.46,1.27,3.31,2.33,0.72亿,26.05亿,57.32亿,--
2,3,600704,物产中大,4.85,1.25,0.06,0.21,0.33,1.57,1.46,0.82亿,50.62亿,245.52亿,5.88
3,4,600548,深高速,9.02,0.78,0.07,0.0,0.08,0.94,0.67,0.10亿,14.33亿,129.28亿,7.33
4,5,600008,首创环保,2.94,0.69,0.02,0.0,0.21,0.78,0.69,0.45亿,73.41亿,215.81亿,4.98
5,6,002672,东江环保,6.09,0.49,0.03,-0.16,0.24,1.35,0.49,0.10亿,6.79亿,41.35亿,--
6,7,600676,交运股份,4.08,0.49,0.02,0.0,0.1,0.69,0.98,0.04亿,10.28亿,41.96亿,--
7,8,601388,怡球资源,3.64,0.0,0.0,0.28,0.43,1.01,0.82,0.32亿,20.21亿,73.56亿,20.71
8,9,002340,格林美,7.94,-0.13,-0.01,-0.13,0.36,1.03,0.5,1.47亿,50.75亿,402.94亿,30.41
9,10,600386,北巴传媒,4.42,-0.23,-0.01,-0.23,0.65,1.38,2.71,0.23亿,8.06亿,35.64亿,74.19
10,11,002009,天奇股份,16.18,-0.31,-0.05,0.12,0.91,1.15,1.36,0.55亿,3.72亿,60.20亿,22.96
11,12,301049,超越科技,23.72,-0.46,-0.11,0.08,1.24,0.68,1.18,0.08亿,0.26亿,6.09亿,219.54
12,13,301265,华新环保,13.37,-0.96,-0.13,-0.08,3.33,0.7,1.26,0.32亿,0.72亿,9.61亿,31.3
13,14,002645,华宏科技,18.21,-3.55,-0.67,0.17,2.29,2.23,5.72,1.97亿,4.75亿,86.43亿,19.78
