,序号,代码,名称,现价,涨跌幅(%),涨跌,涨速(%),换手(%),量比,振幅(%),成交额,流通股,流通市值,市盈率
0,1,002116,中国海诚,12.55,3.12,0.38,0.0,5.48,3.11,7.81,2.87亿,4.16亿,52.26亿,23.09
1,2,600600,青岛啤酒,108.3,2.38,2.52,0.28,0.57,1.53,3.6,4.30亿,7.00亿,758.40亿,25.97
2,3,600573,惠泉啤酒,12.27,2.25,0.27,-0.24,1.64,0.87,3.83,0.50亿,2.50亿,30.68亿,46.93
3,4,000729,燕京啤酒,13.54,1.96,0.26,0.07,0.6,0.89,2.86,2.01亿,25.10亿,339.79亿,42.56
4,5,000752,*ST西发,4.77,1.71,0.08,0.0,3.2,3.2,5.54,0.40亿,2.64亿,12.58亿,--
5,6,600132,重庆啤酒,138.09,1.12,1.53,0.42,0.19,0.52,3.29,1.25亿,4.84亿,668.32亿,52.89
6,7,002166,莱茵生物,10.56,0.86,0.09,0.0,1.98,1.26,2.2,0.98亿,4.66亿,49.26亿,33.43
7,8,002461,珠江啤酒,9.02,0.78,0.07,0.11,0.28,0.68,1.68,0.56亿,22.13亿,199.64亿,26.25
8,9,600108,亚盛集团,3.24,0.62,0.02,0.0,0.55,0.82,0.93,0.35亿,19.47亿,63.08亿,108.17
9,10,002701,奥瑞金,5.13,0.59,0.03,0.0,0.23,0.77,1.18,0.30亿,25.71亿,131.89亿,18.22
10,11,603076,乐惠国际,42.45,0.55,0.23,0.52,1.19,0.7,2.42,0.60亿,1.21亿,51.24亿,73.64
11,12,000929,兰州黄河,11.25,0.36,0.04,0.0,3.02,0.8,1.87,0.63亿,1.86亿,20.90亿,--
12,13,002183,怡亚通,6.13,0.33,0.02,0.0,0.4,0.64,0.82,0.63亿,25.96亿,159.15亿,55.14
13,14,002329,皇氏集团,8.68,-0.23,-0.02,0.0,9.08,1.95,3.22,4.22亿,5.33亿,46.27亿,94.59
14,15,001338,永顺泰,20.01,-0.65,-0.13,0.0,4.27,0.57,1.54,1.07亿,1.25亿,25.10亿,63.24
15,16,002969,嘉美包装,4.53,-0.66,-0.03,0.22,1.04,0.8,1.97,0.25亿,5.30亿,24.03亿,4214.69
16,17,000523,广州浪奇,3.76,-0.79,-0.03,0.27,0.69,0.6,2.9,0.36亿,13.77亿,51.77亿,--
17,18,300892,品渥食品,27.66,-0.9,-0.25,0.0,2.66,0.8,1.61,0.23亿,0.31亿,8.47亿,127.56
