,序号,代码,名称,现价,涨跌幅(%),涨跌,涨速(%),换手(%),量比,振幅(%),成交额,流通股,流通市值,市盈率
0,1,002596,海南瑞泽,3.72,3.05,0.11,0.27,4.02,2.73,4.43,1.55亿,10.41亿,38.74亿,201.64
1,2,601186,中国铁建,8.09,1.76,0.14,0.12,0.48,2.19,1.64,4.42亿,115.03亿,930.61亿,4.39
2,3,300495,*ST美尚,2.93,1.38,0.04,0.0,4.92,1.29,4.84,0.76亿,5.21亿,15.25亿,4.14
3,4,603955,大千生态,18.89,1.34,0.25,0.05,0.95,1.86,2.84,0.24亿,1.36亿,25.64亿,205.23
4,5,601098,中南传媒,10.15,1.3,0.13,0.1,0.34,2.21,1.7,0.61亿,17.96亿,182.29亿,13.09
5,6,002431,棕榈股份,3.16,1.28,0.04,0.0,1.38,1.43,1.6,0.63亿,14.58亿,46.08亿,--
6,7,600708,光明地产,2.42,1.25,0.03,0.0,0.49,1.57,1.25,0.27亿,22.25亿,53.85亿,198.90
7,8,002344,海宁皮城,4.6,1.1,0.05,0.0,0.32,0.98,1.1,0.19亿,12.81亿,58.95亿,20.42
8,9,000402,金融街,5.29,0.95,0.05,0.0,0.62,2.01,1.53,0.99亿,29.88亿,158.06亿,8.59
9,10,600606,绿地控股,3.18,0.95,0.03,0.32,0.3,1.13,2.22,1.34亿,140.54亿,446.92亿,4.83
10,11,002146,荣盛发展,2.14,0.94,0.02,0.0,0.25,0.5,0.94,0.21亿,39.00亿,83.47亿,--
11,12,603843,正平股份,4.62,0.87,0.04,0.22,0.71,1.24,1.09,0.23亿,7.00亿,32.32亿,100.63
12,13,000732,ST泰禾,1.22,0.83,0.01,0.0,0.67,0.9,2.48,0.20亿,24.86亿,30.33亿,--
13,14,002244,滨江集团,10.24,0.79,0.08,-0.1,0.47,1.17,2.46,1.29亿,26.82亿,274.67亿,11.62
14,15,600340,华夏幸福,2.71,0.75,0.02,0.37,0.52,1.29,1.49,0.54亿,38.93亿,105.12亿,--
15,16,002627,三峡旅游,5.49,0.73,0.04,0.18,1.22,2.11,1.28,0.46亿,6.97亿,38.27亿,460.77
16,17,000069,华侨城A,5.49,0.73,0.04,0.18,0.19,0.56,1.65,0.73亿,70.56亿,387.40亿,267.94
17,18,000667,美好置业,1.39,0.72,0.01,0.0,0.31,0.43,0.72,0.11亿,24.39亿,33.91亿,--
18,19,002305,南国置业,2.8,0.72,0.02,0.36,0.79,0.65,1.08,0.38亿,17.33亿,48.51亿,--
19,20,000792,盐湖股份,25.96,0.7,0.18,0.19,0.29,0.97,1.63,4.02亿,54.33亿,1410.36亿,8.76
20,21,000632,三木集团,4.83,0.42,0.02,-0.21,1.23,0.9,1.04,0.28亿,4.65亿,22.48亿,110.17
21,22,600683,京投发展,5.07,0.4,0.02,0.2,0.5,0.64,0.99,0.19亿,7.41亿,37.56亿,11.51
22,23,600736,苏州高新,5.24,0.19,0.01,0.0,0.65,0.84,0.77,0.39亿,11.51亿,60.33亿,23.11
23,24,300237,美晨生态,2.37,0.0,0.0,0.0,0.88,1.46,1.69,0.30亿,14.38亿,34.09亿,--
24,25,002582,好想你,7.9,0.0,0.0,0.0,1.61,0.86,1.27,0.43亿,3.40亿,26.86亿,--
25,26,002542,中化岩土,3.24,0.0,0.0,0.0,0.81,0.8,1.24,0.42亿,15.72亿,50.94亿,--
26,27,002200,ST交投,8.93,-0.56,-0.05,-0.11,0.23,0.78,1.45,0.04亿,1.84亿,16.44亿,--
27,28,002504,ST弘高,1.42,-0.7,-0.01,0.0,1.33,1.13,2.1,0.08亿,4.14亿,5.89亿,--
28,29,000967,盈峰环境,5.66,-0.7,-0.04,-0.18,0.37,0.75,1.93,0.67亿,31.78亿,179.86亿,25.79
29,30,002494,华斯股份,5.14,-0.77,-0.04,-0.19,1.52,0.88,1.35,0.23亿,2.87亿,14.74亿,--
30,31,603717,天域生态,10.21,-0.97,-0.1,0.0,3.23,1.01,4.56,0.97亿,2.90亿,29.62亿,66.75
31,32,603316,诚邦股份,6.35,-1.09,-0.07,0.0,0.87,0.91,1.87,0.15亿,2.64亿,16.78亿,143.04
32,33,600393,粤泰股份,1.71,-1.72,-0.03,0.59,4.41,1.52,1.72,0.75亿,10.06亿,17.20亿,--
33,34,002485,*ST雪发,3.55,-1.93,-0.07,0.0,0.41,1.75,4.14,0.08亿,5.44亿,19.31亿,--
34,35,002717,岭南股份,3.69,-2.9,-0.11,-0.27,8.92,1.06,4.74,4.57亿,13.76亿,50.77亿,--
