,序号,代码,名称,现价,涨跌幅(%),涨跌,涨速(%),换手(%),量比,振幅(%),成交额,流通股,流通市值,市盈率
0,1,300288,朗玛信息,14.36,19.17,2.31,-0.69,22.78,10.59,14.69,7.87亿,2.52亿,36.12亿,60.12
1,2,300533,冰川网络,34.88,17.28,5.14,-0.17,15.67,8.7,13.75,5.60亿,1.06亿,37.11亿,39.64
2,3,002425,凯撒文化,5.89,10.09,0.54,0.0,3.32,1.81,10.09,1.83亿,9.56亿,56.31亿,--
3,4,002168,惠程科技,5.15,10.04,0.47,0.0,19.18,7.57,9.83,7.58亿,7.94亿,40.90亿,--
4,5,002555,三七互娱,24.06,7.84,1.75,-0.17,3.08,3.94,7.71,11.85亿,16.36亿,393.51亿,17.73
5,6,002517,恺英网络,8.98,6.52,0.55,-0.11,3.64,3.29,8.54,6.17亿,19.07亿,171.23亿,15.86
6,7,300133,华策影视,5.8,6.23,0.34,0.17,3.04,3.1,7.14,2.80亿,16.18亿,93.87亿,27.47
7,8,002354,天娱数科,7.07,5.21,0.35,-0.28,22.99,1.36,12.95,23.63亿,14.69亿,103.84亿,--
8,9,300494,盛天网络,17.96,4.91,0.84,0.06,6.92,3.28,6.72,2.59亿,2.11亿,37.96亿,19.24
9,10,603444,吉比特,388.59,4.53,16.84,0.11,1.05,3.29,5.79,2.92亿,0.72亿,279.27亿,20.70
10,11,600715,文投控股,2.48,4.2,0.1,0.0,3.07,4.25,8.4,1.42亿,18.55亿,46.00亿,--
11,12,300148,天舟文化,3.8,3.83,0.14,0.0,9.34,4.33,6.28,2.75亿,7.75亿,29.47亿,228.76
12,13,002919,名臣健康,32.41,3.58,1.12,-0.28,1.3,2.65,6.39,0.71亿,1.69亿,54.66亿,--
13,14,002624,完美世界,15.16,3.55,0.52,-0.13,3.31,3.1,4.51,9.12亿,18.27亿,277.03亿,15.30
14,15,300315,掌趣科技,3.85,3.5,0.13,0.0,2.78,3.02,4.57,2.77亿,26.07亿,100.35亿,54.53
15,16,300418,昆仑万维,26.03,3.29,0.83,0.15,9.68,1.38,8.81,26.57亿,10.74亿,279.46亿,29.34
16,17,002558,巨人网络,10.96,3.2,0.34,0.27,1.84,2.45,6.87,4.03亿,20.05亿,219.74亿,21.25
17,18,300043,星辉娱乐,3.33,3.1,0.1,0.0,3.97,2.96,4.64,1.23亿,9.38亿,31.23亿,--
18,19,002605,姚记科技,17.07,2.89,0.48,-0.06,1.97,1.93,4.34,1.10亿,3.28亿,55.96亿,17.98
19,20,600138,中青旅,14.89,2.69,0.39,0.0,2.48,1.66,3.79,2.68亿,7.24亿,107.78亿,--
20,21,300518,盛讯达,46.6,2.69,1.22,0.0,0.93,1.33,4.21,0.59亿,1.37亿,63.62亿,--
21,22,002113,ST天润,1.59,2.58,0.04,0.0,5.15,2.57,5.81,0.78亿,9.77亿,15.53亿,--
22,23,300467,迅游科技,14.95,2.4,0.35,-0.2,3.56,1.96,4.59,0.86亿,1.63亿,24.31亿,1006.47
