,序号,代码,名称,现价,涨跌幅(%),涨跌,涨速(%),换手(%),量比,振幅(%),成交额,流通股,流通市值,市盈率
0,1,000753,漳州发展,4.6,3.37,0.15,0.0,1.89,3.19,4.49,0.86亿,9.91亿,45.61亿,43.35
1,2,600802,福建水泥,5.9,2.08,0.12,0.0,1.17,2.2,2.42,0.31亿,4.58亿,27.04亿,--
2,3,002803,吉宏股份,17.62,1.44,0.25,0.0,3.44,1.06,2.59,1.72亿,2.84亿,50.01亿,25.17
3,4,600897,厦门空港,17.25,1.41,0.24,0.0,0.42,2.06,2.23,0.22亿,2.98亿,51.37亿,158.26
4,5,600033,福建高速,2.92,0.69,0.02,-0.34,0.37,2.32,1.03,0.30亿,27.44亿,80.14亿,8.21
5,6,600815,厦工股份,3.03,0.67,0.02,0.0,0.28,0.54,1.66,0.15亿,17.74亿,53.76亿,--
6,7,300941,创识科技,24.35,0.45,0.11,-0.04,2.19,0.93,2.43,0.45亿,0.85亿,20.75亿,69.83
7,8,000632,三木集团,4.83,0.42,0.02,0.0,1.29,0.84,1.04,0.29亿,4.65亿,22.48亿,110.17
8,9,600057,厦门象屿,11.31,0.35,0.04,0.0,0.17,0.82,1.69,0.40亿,21.42亿,242.22亿,8.80
9,10,000592,平潭发展,2.74,0.0,0.0,-0.36,0.74,0.73,0.73,0.39亿,19.14亿,52.44亿,357.01
10,11,002235,安妮股份,9.33,-0.11,-0.01,-0.21,12.39,1.1,4.5,6.28亿,5.48亿,51.15亿,--
11,12,002682,龙洲股份,5.06,-0.2,-0.01,0.2,2.57,0.5,1.77,0.73亿,5.58亿,28.24亿,--
12,13,300300,海峡创新,4.76,-0.21,-0.01,0.0,0.94,0.74,1.89,0.30亿,6.71亿,31.95亿,--
13,14,000993,闽东电力,10.79,-0.28,-0.03,0.0,0.52,0.59,0.65,0.24亿,4.40亿,47.45亿,17.32
14,15,600153,建发股份,12.72,-0.78,-0.1,0.0,0.53,1.06,0.94,1.94亿,28.44亿,361.80亿,8.02
15,16,600755,厦门国贸,8.01,-0.87,-0.07,-0.25,0.74,1.04,1.61,1.20亿,20.30亿,162.61亿,5.73
16,17,000701,厦门信达,7.57,-1.3,-0.1,0.27,2.55,0.58,1.96,0.79亿,4.11亿,31.13亿,431.42
17,18,000905,厦门港务,7.53,-2.08,-0.16,0.27,3.36,6.5,2.86,1.88亿,7.42亿,55.86亿,21.61
18,19,301165,锐捷网络,42.07,-3.06,-1.33,-0.02,10.24,1.23,4.03,2.48亿,0.58亿,24.27亿,34.88
