,序号,代码,名称,现价,涨跌幅(%),涨跌,涨速(%),换手(%),量比,振幅(%),成交额,流通股,流通市值,市盈率
0,1,000153,丰原药业,10.49,2.14,0.22,0.19,3.73,2.23,2.34,1.21亿,3.12亿,32.73亿,20.66
1,2,002286,保龄宝,9.32,1.19,0.11,0.11,0.82,2.04,2.17,0.28亿,3.70亿,34.46亿,23.5
2,3,600108,亚盛集团,3.25,0.93,0.03,0.31,0.51,0.95,0.93,0.32亿,19.47亿,63.27亿,108.5
3,4,603968,醋化股份,22.32,0.77,0.17,-0.09,0.63,1.66,1.04,0.29亿,2.04亿,45.64亿,10.6
4,5,002078,太阳纸业,12.38,0.73,0.09,0.0,0.2,0.51,1.79,0.69亿,27.44亿,339.70亿,11.44
5,6,002166,莱茵生物,10.54,0.67,0.07,0.1,1.89,1.48,2.2,0.93亿,4.66亿,49.16亿,33.37
6,7,600783,鲁信创投,13.77,0.66,0.09,0.0,0.41,1.84,1.24,0.42亿,7.44亿,102.50亿,183.41
7,8,000930,中粮科技,8.78,0.57,0.05,0.0,0.29,1.24,0.92,0.48亿,18.56亿,163.00亿,12.72
8,9,002688,金河生物,5.56,0.54,0.03,0.18,0.21,0.99,0.9,0.09亿,7.66亿,42.60亿,31.76
9,10,002597,金禾实业,34.25,0.38,0.13,-0.03,0.81,1.3,1.96,1.55亿,5.57亿,190.83亿,10.81
10,11,301206,三元生物,37.26,0.32,0.12,-0.13,0.41,0.96,1.13,0.16亿,1.02亿,38.04亿,37.41
11,12,605016,百龙创园,27.15,0.0,0.0,-0.04,0.53,0.58,1.03,0.13亿,0.89亿,24.22亿,30.64
12,13,600500,中化国际,7.14,-0.28,-0.02,0.14,0.44,2.08,1.12,0.85亿,27.25亿,194.55亿,14.92
13,14,605589,圣泉集团,23.91,-0.42,-0.1,-0.04,0.21,0.38,1.5,0.31亿,6.15亿,147.10亿,29.40
14,15,300138,晨光生物,18.07,-0.5,-0.09,-0.06,0.15,0.53,0.94,0.12亿,4.27亿,77.18亿,21.44
15,16,000523,广州浪奇,3.77,-0.53,-0.02,0.27,0.65,0.69,2.9,0.33亿,13.77亿,51.91亿,--
16,17,605077,华康股份,30.16,-0.59,-0.18,0.03,0.28,0.72,0.79,0.13亿,1.52亿,45.90亿,20.30
17,18,605300,佳禾食品,18.03,-0.82,-0.15,0.0,3.47,2.19,5.34,0.36亿,0.58亿,10.38亿,89.47
