,序号,代码,名称,现价,涨跌幅(%),涨跌,涨速(%),换手(%),量比,振幅(%),成交额,流通股,流通市值,市盈率
0,1,002131,利欧股份,2.16,8.54,0.17,0.47,8.82,3.7,10.55,10.91亿,58.35亿,126.03亿,--
1,2,002354,天娱数科,7.07,5.21,0.35,-0.28,22.99,1.36,12.95,23.63亿,14.69亿,103.84亿,--
2,3,002024,ST易购,2.3,5.02,0.11,0.0,0.75,7.42,4.57,1.34亿,78.83亿,181.32亿,--
3,4,300413,芒果超媒,35.84,4.49,1.54,0.14,0.9,2.02,5.98,3.25亿,10.22亿,366.18亿,29.96
4,5,002668,奥马电器,6.75,3.69,0.24,0.15,1.3,1.85,5.68,0.95亿,10.84亿,73.18亿,16.73
5,6,600790,轻纺城,4.63,2.89,0.13,0.0,0.78,2.79,2.89,0.52亿,14.66亿,67.87亿,7.45
6,7,002113,ST天润,1.59,2.58,0.04,0.0,5.15,2.57,5.81,0.78亿,9.77亿,15.53亿,--
7,8,600735,新华锦,7.29,2.53,0.18,0.41,3.0,3.15,3.38,0.92亿,4.21亿,30.69亿,46.71
8,9,002127,南极电商,5.1,2.41,0.12,0.0,2.88,2.92,3.62,2.91亿,19.95亿,101.73亿,37.73
9,10,300085,银之杰,12.14,2.27,0.27,0.17,4.47,2.26,5.98,2.82亿,5.27亿,63.99亿,--
10,11,002444,巨星科技,22.46,2.04,0.45,0.09,0.82,1.17,2.18,2.12亿,11.56亿,259.54亿,16.04
11,12,601021,春秋航空,66.0,2.01,1.3,0.09,0.17,0.64,2.84,1.04亿,9.16亿,604.87亿,--
12,13,002401,中远海科,17.56,1.97,0.34,0.11,7.8,1.31,7.72,4.98亿,3.66亿,64.18亿,30.28
13,14,300888,稳健医疗,73.53,1.9,1.37,-0.01,1.19,2.37,2.7,1.18亿,1.36亿,100.00亿,18.81
14,15,600115,中国东航,5.5,1.85,0.1,-0.18,0.36,2.59,2.59,2.22亿,112.03亿,616.15亿,--
15,16,600981,汇鸿集团,2.85,1.79,0.05,0.0,0.49,2.31,2.86,0.31亿,22.42亿,63.91亿,--
16,17,002889,东方嘉盛,25.05,1.75,0.43,0.2,1.19,1.53,3.17,0.27亿,0.90亿,22.50亿,17.02
17,18,301189,奥尼电子,32.75,1.68,0.54,0.0,1.46,1.54,2.61,0.19亿,0.41亿,13.49亿,54.08
18,19,600238,海南椰岛,15.07,1.62,0.24,0.13,6.36,2.0,3.84,4.27亿,4.45亿,67.06亿,--
19,20,603069,海汽集团,29.46,1.59,0.46,-0.03,2.16,1.15,2.52,2.03亿,3.16亿,93.09亿,--
20,21,002315,焦点科技,20.48,1.49,0.3,0.15,4.41,1.5,3.72,1.72亿,1.91亿,39.18亿,19.81
21,22,603167,渤海轮渡,7.62,1.47,0.11,0.0,0.48,1.22,2.26,0.17亿,4.69亿,35.75亿,24.19
22,23,600704,物产中大,4.86,1.46,0.07,0.21,0.37,1.4,1.46,0.90亿,50.62亿,246.02亿,5.89
23,24,002803,吉宏股份,17.62,1.44,0.25,0.0,3.44,1.06,2.59,1.72亿,2.84亿,50.01亿,25.17
