,序号,代码,名称,现价,涨跌幅(%),涨跌,涨速(%),换手(%),量比,振幅(%),成交额,流通股,流通市值,市盈率
0,1,301035,润丰股份,74.75,1.04,0.77,0.08,0.92,0.69,1.5,0.60亿,0.88亿,65.71亿,11.9
1,2,600141,兴发集团,31.04,0.32,0.1,0.03,0.48,0.85,0.94,1.63亿,11.05亿,343.12亿,5.27
2,3,603077,和邦生物,3.26,0.31,0.01,-0.31,0.45,0.7,1.54,1.29亿,88.31亿,287.90亿,6.3
3,4,002749,国光股份,9.64,0.21,0.02,0.21,0.15,0.78,1.46,0.06亿,3.99亿,38.49亿,19.23
4,5,000553,安道麦A,9.7,0.21,0.02,0.0,0.06,0.56,1.14,0.13亿,21.77亿,211.18亿,22.07
5,6,002004,华邦健康,5.54,0.18,0.01,0.18,0.42,1.21,0.9,0.44亿,18.80亿,104.13亿,11.47
6,7,002215,诺普信,6.74,0.15,0.01,0.15,2.25,0.47,2.97,1.20亿,7.91亿,53.30亿,16.68
7,8,600389,江山股份,47.49,0.02,0.01,-0.04,0.43,0.81,1.43,0.61亿,2.97亿,141.04亿,6.44
8,9,600486,扬农化工,107.0,0.01,0.01,0.11,0.13,0.9,0.8,0.42亿,3.10亿,331.59亿,15.18
9,10,600596,新安股份,16.23,0.0,0.0,0.0,0.56,0.77,0.68,0.94亿,10.29亿,167.05亿,4.86
10,11,000525,ST红太阳,11.9,-0.42,-0.05,0.08,0.61,0.99,1.09,0.42亿,5.75亿,68.37亿,5.48
11,12,300575,中旗股份,20.63,-0.63,-0.13,-0.05,0.53,0.71,1.4,0.25亿,2.24亿,46.30亿,16.02
12,13,003042,中农联合,27.9,-0.71,-0.2,0.0,4.38,0.44,1.14,0.83亿,0.68亿,19.00亿,54.03
13,14,603599,广信股份,32.0,-1.08,-0.35,0.09,0.3,0.87,1.08,0.63亿,6.49亿,207.69亿,8.43
