,序号,代码,名称,现价,涨跌幅(%),涨跌,涨速(%),换手(%),量比,振幅(%),成交额,流通股,流通市值,市盈率
0,1,600217,中再资环,5.18,1.97,0.1,-0.19,0.88,2.79,2.17,0.63亿,13.89亿,71.93亿,84.08
1,2,600318,新力金融,7.26,0.97,0.07,0.14,0.96,1.32,1.95,0.36亿,5.13亿,37.22亿,--
2,3,002087,新野纺织,3.22,0.62,0.02,0.0,0.81,1.67,0.94,0.21亿,8.16亿,26.26亿,--
3,4,000893,亚钾国际,29.09,0.62,0.18,-0.07,0.25,0.73,0.9,0.55亿,7.57亿,220.15亿,13.35
4,5,002556,辉隆股份,9.02,0.56,0.05,0.11,0.44,0.88,1.11,0.35亿,8.76亿,78.98亿,12.56
5,6,002643,万润股份,19.24,0.52,0.1,-0.31,0.59,1.32,2.61,1.02亿,8.96亿,172.36亿,20.85
6,7,603970,中农立华,27.98,0.21,0.06,0.04,0.18,0.67,0.82,0.10亿,1.92亿,53.72亿,23.79
7,8,000564,ST大集,1.55,0.0,0.0,0.65,0.67,1.4,2.58,1.56亿,151.81亿,235.31亿,83.77
8,9,002758,浙农股份,15.3,-0.07,-0.01,0.07,2.06,0.94,1.18,0.60亿,1.92亿,29.40亿,14.06
9,10,002999,天禾股份,9.66,-0.1,-0.01,-0.21,2.21,0.7,0.93,0.47亿,2.18亿,21.04亿,28.10
10,11,002014,永新股份,8.76,-0.11,-0.01,0.23,0.2,1.01,1.03,0.10亿,6.02亿,52.72亿,16.09
11,12,000722,湖南发展,14.09,-0.14,-0.02,0.0,0.85,0.76,1.13,0.56亿,4.64亿,65.40亿,54.97
12,13,603029,天鹅股份,26.06,-0.15,-0.04,-0.08,2.54,0.85,2.6,0.80亿,1.21亿,31.62亿,187.77
13,14,600354,敦煌种业,7.96,-0.99,-0.08,-0.13,4.09,0.75,1.74,1.72亿,5.28亿,42.01亿,--
14,15,003042,中农联合,27.81,-1.03,-0.29,-0.04,3.91,0.51,1.14,0.74亿,0.68亿,18.94亿,53.86
