,序号,代码,名称,现价,涨跌幅(%),涨跌,涨速(%),换手(%),量比,振幅(%),成交额,流通股,流通市值,市盈率
0,1,600640,国脉文化,12.04,9.55,1.05,0.42,2.39,6.52,10.74,2.20亿,7.96亿,95.80亿,--
1,2,301236,软通动力,43.12,7.85,3.14,0.58,10.97,4.5,7.78,3.75亿,0.82亿,35.35亿,30.56
2,3,000032,深桑达A,28.6,4.8,1.31,-0.94,5.4,2.72,12.53,9.75亿,6.45亿,184.40亿,--
3,4,300166,东方国信,10.33,4.03,0.4,-0.1,12.32,4.24,6.14,11.73亿,9.19亿,94.98亿,82.64
4,5,601668,中国建筑,5.54,2.78,0.15,0.0,0.56,3.38,2.97,12.82亿,413.20亿,2293.28亿,4.01
5,6,300052,中青宝,23.21,2.34,0.53,-0.09,11.67,2.19,6.3,7.06亿,2.61亿,60.63亿,646.42
6,7,300031,宝通科技,16.44,1.73,0.28,-0.12,5.93,3.02,4.33,3.38亿,3.45亿,56.75亿,50.40
7,8,002410,广联达,63.48,1.52,0.95,-0.13,0.2,0.86,3.15,1.23亿,9.92亿,629.45亿,88.86
8,9,300556,丝路视觉,21.87,1.49,0.32,0.28,5.78,1.29,3.62,1.20亿,0.95亿,20.81亿,129.00
9,10,002421,达实智能,4.1,1.24,0.05,-0.24,1.68,1.44,2.72,1.22亿,17.80亿,73.00亿,37.57
10,11,300075,数字政通,21.11,1.2,0.25,-0.05,4.07,1.29,2.97,3.54亿,4.15亿,87.64亿,45.16
11,12,300608,思特奇,11.17,1.09,0.12,0.9,5.64,1.03,4.34,1.21亿,1.96亿,21.84亿,--
12,13,300645,正元智慧,29.84,1.02,0.3,-0.13,0.92,1.96,3.28,0.37亿,1.38亿,41.16亿,105.30
13,14,000034,神州数码,27.5,0.99,0.27,0.29,12.98,6.63,10.5,19.67亿,5.49亿,150.84亿,20.25
14,15,835207,众诚科技,7.18,0.98,0.07,-0.42,1.24,1.31,3.23,0.03亿,0.32亿,2.30亿,26.33
15,16,003005,竞业达,44.2,0.98,0.43,0.11,6.82,1.67,3.38,1.52亿,0.51亿,22.56亿,212.48
16,17,601718,际华集团,3.15,0.96,0.03,0.0,0.48,1.49,1.28,0.66亿,43.92亿,138.34亿,59.38
