,序号,代码,名称,现价,涨跌幅(%),涨跌,涨速(%),换手(%),量比,振幅(%),成交额,流通股,流通市值,市盈率
0,1,603776,永安行,17.28,6.6,1.07,-0.06,5.31,4.54,11.85,2.09亿,2.32亿,40.13亿,31.24
1,2,600986,浙文互联,5.9,1.55,0.09,-0.34,3.45,1.91,4.47,2.68亿,13.22亿,78.02亿,46.68
2,3,600679,上海凤凰,9.22,1.21,0.11,0.0,0.49,2.1,1.87,0.13亿,2.95亿,27.17亿,54.06
3,4,603220,中贝通信,12.46,0.48,0.06,0.24,0.54,1.06,1.37,0.22亿,3.34亿,41.59亿,46.87
4,5,002105,信隆健康,7.7,0.26,0.02,0.0,0.38,0.81,0.78,0.11亿,3.69亿,28.37亿,11.32
5,6,600818,中路股份,28.51,-0.17,-0.05,0.04,0.32,0.83,1.44,0.22亿,2.38亿,67.84亿,262.83
6,7,603489,八方股份,129.79,-0.3,-0.38,-0.08,0.29,1.15,2.77,0.45亿,1.20亿,155.88亿,24.69
7,8,603787,新日股份,20.21,-0.69,-0.14,0.05,0.5,0.89,1.77,0.21亿,2.04亿,41.23亿,20.44
8,9,600478,科力远,10.47,-1.04,-0.11,0.1,0.92,0.95,2.65,1.59亿,16.56亿,173.40亿,77.1
9,10,603529,爱玛科技,59.3,-2.03,-1.23,0.03,1.31,1.33,2.38,1.14亿,1.46亿,86.68亿,18.57
