,序号,代码,名称,现价,涨跌幅(%),涨跌,涨速(%),换手(%),量比,振幅(%),成交额,流通股,流通市值,市盈率
0,1,002100,天康生物,9.11,4.35,0.38,0.0,2.94,2.87,5.84,3.59亿,13.54亿,123.38亿,35.87
1,2,300485,赛升药业,13.15,3.3,0.42,0.31,4.07,2.83,3.3,1.43亿,2.70亿,35.54亿,18.80
2,3,600535,天士力,12.64,2.76,0.34,0.0,0.81,2.48,3.09,1.53亿,15.00亿,189.56亿,--
3,4,603127,昭衍新药,59.03,2.39,1.38,0.05,1.26,1.91,3.04,3.32亿,4.50亿,265.73亿,37.52
4,5,688136,科兴制药,22.6,2.03,0.45,0.13,1.64,1.78,1.99,0.25亿,0.67亿,15.12亿,--
5,6,000650,仁和药业,6.53,2.03,0.13,0.31,2.95,2.61,2.5,2.58亿,13.42亿,87.65亿,15.02
6,7,603716,塞力医疗,11.22,1.91,0.21,0.09,2.79,3.4,2.63,0.63亿,2.01亿,22.59亿,--
7,8,600332,白云山,30.77,1.85,0.56,0.03,0.57,2.62,2.38,2.48亿,14.06亿,432.59亿,10.80
8,9,002889,东方嘉盛,25.05,1.75,0.43,0.2,1.19,1.53,3.17,0.27亿,0.90亿,22.50亿,17.02
9,10,603858,步长制药,20.53,1.73,0.35,0.2,0.58,1.63,2.18,1.31亿,11.06亿,227.07亿,13.44
10,11,688319,欧林生物,20.54,1.73,0.35,0.39,0.61,0.82,3.42,0.35亿,2.86亿,58.76亿,155.39
11,12,688276,百克生物,65.91,1.54,1.0,0.08,0.35,0.93,3.81,0.36亿,1.55亿,102.25亿,96.34
12,13,688185,康希诺,138.56,1.44,1.97,0.25,1.54,1.47,1.65,1.43亿,0.67亿,93.27亿,--
13,14,300238,冠昊生物,11.62,1.31,0.15,0.09,1.43,1.63,2.18,0.44亿,2.65亿,30.81亿,--
14,15,600812,华北制药,6.37,1.27,0.08,0.16,0.62,2.35,1.11,0.64亿,16.31亿,103.88亿,216.07
15,16,601607,上海医药,19.09,1.22,0.23,0.0,0.48,2.41,1.7,1.76亿,19.26亿,367.63亿,11.00
16,17,002082,万邦德,9.39,1.19,0.11,0.21,1.18,1.47,1.51,0.40亿,3.60亿,33.82亿,29.36
17,18,002099,海翔药业,7.35,1.1,0.08,0.14,0.19,1.1,1.1,0.23亿,16.10亿,118.31亿,43.08
18,19,002038,双鹭药业,9.04,1.01,0.09,0.0,0.55,1.18,1.79,0.43亿,8.51亿,76.97亿,29.27
19,20,002007,华兰生物,22.03,0.92,0.2,0.18,0.3,0.82,1.24,1.04亿,15.72亿,346.28亿,33.47
20,21,600196,复星医药,34.36,0.85,0.29,0.03,0.53,1.48,0.94,3.84亿,21.18亿,727.65亿,28.06
21,22,300122,智飞生物,92.68,0.79,0.73,0.03,0.34,0.77,1.43,2.94亿,9.25亿,857.69亿,19.84
22,23,300294,博雅生物,34.92,0.78,0.27,0.12,0.4,0.81,2.19,0.60亿,4.26亿,148.74亿,31.57
23,24,002880,卫光生物,29.91,0.78,0.23,0.0,0.08,0.68,1.28,0.05亿,2.27亿,67.84亿,69.92
24,25,000813,德展健康,3.91,0.77,0.03,0.0,0.91,1.13,2.32,0.79亿,22.18亿,86.71亿,98.74
25,26,300601,康泰生物,36.58,0.74,0.27,0.08,0.66,1.33,2.4,2.06亿,8.52亿,311.55亿,151.32
26,27,002581,未名医药,15.4,0.65,0.1,0.07,0.6,1.79,1.44,0.37亿,4.01亿,61.72亿,118.23
27,28,600739,辽宁成大,13.49,0.6,0.08,-0.15,0.26,1.45,1.04,0.53亿,15.30亿,206.36亿,13.06
28,29,600211,西藏药业,46.37,0.59,0.27,0.39,0.83,1.2,2.41,0.96亿,2.48亿,114.97亿,19.47
29,30,300142,沃森生物,38.62,0.57,0.22,0.05,0.38,1.03,1.25,2.29亿,15.58亿,601.70亿,87.5
30,31,300841,康华生物,102.25,0.52,0.53,0.05,0.93,0.94,1.72,0.87亿,0.92亿,93.64亿,21.36
31,32,600851,海欣股份,6.44,0.47,0.03,0.16,0.34,0.99,1.25,0.16亿,7.38亿,47.54亿,34.24
32,33,688739,成大生物,33.75,0.45,0.15,0.0,0.75,1.65,1.07,0.44亿,1.75亿,58.90亿,17.89
33,34,300664,鹏鹞环保,5.55,0.36,0.02,0.0,0.4,0.98,0.72,0.16亿,7.04亿,39.10亿,11.16
34,35,000726,鲁泰A,8.4,0.36,0.03,-0.12,0.51,0.82,0.84,0.24亿,5.71亿,47.95亿,8.04
35,36,002399,海普瑞,14.0,0.36,0.05,0.0,0.16,1.38,1.58,0.28亿,12.47亿,174.61亿,23.62
36,37,300318,博晖创新,6.13,0.33,0.02,0.16,0.53,1.38,1.31,0.26亿,7.97亿,48.83亿,--
37,38,600079,人福医药,25.16,0.32,0.08,0.04,1.15,1.29,2.95,4.19亿,14.57亿,366.68亿,13.85
