,序号,代码,名称,现价,涨跌幅(%),涨跌,涨速(%),换手(%),量比,振幅(%),成交额,流通股,流通市值,市盈率
0,1,300323,华灿光电,7.92,3.26,0.25,0.64,2.96,6.21,3.52,2.17亿,9.18亿,72.70亿,--
1,2,002172,澳洋健康,4.41,2.32,0.1,-0.45,3.39,6.81,4.64,1.14亿,7.65亿,33.75亿,101.96
2,3,002587,奥拓电子,6.73,2.12,0.14,0.15,8.32,2.67,5.77,2.89亿,5.09亿,34.25亿,138.25
3,4,000100,TCL科技,4.55,1.56,0.07,0.0,2.29,5.01,3.35,14.32亿,136.52亿,621.17亿,207.57
4,5,002579,中京电子,13.05,1.08,0.14,1.48,3.17,1.32,3.18,2.37亿,5.82亿,75.96亿,--
5,6,300102,乾照光电,7.16,0.14,0.01,0.14,0.56,2.22,2.52,0.36亿,9.01亿,64.54亿,--
6,7,300296,利亚德,6.4,0.0,0.0,0.0,0.44,1.5,1.25,0.58亿,20.72亿,132.59亿,28.11
7,8,300232,洲明科技,6.26,-0.16,-0.01,0.32,0.3,1.21,1.12,0.17亿,8.76亿,54.81亿,20.24
8,9,300708,聚灿光电,10.63,-0.56,-0.06,0.09,1.07,1.7,1.4,0.42亿,3.71亿,39.45亿,145.87
9,10,300303,聚飞光电,4.53,-0.66,-0.03,0.0,0.47,1.06,1.1,0.27亿,12.53亿,56.78亿,29.23
10,11,300269,联建光电,4.36,-0.68,-0.03,0.0,0.79,1.34,1.82,0.18亿,5.18亿,22.57亿,--
11,12,300088,长信科技,6.86,-0.72,-0.05,0.15,0.57,1.22,0.87,0.95亿,24.43亿,167.57亿,21.66
12,13,600703,三安光电,20.41,-0.78,-0.16,0.05,0.4,1.0,1.6,3.36亿,40.78亿,832.00亿,77.36
13,14,002983,芯瑞达,19.9,-0.8,-0.16,0.0,0.96,1.45,1.3,0.10亿,0.52亿,10.42亿,32.17
14,15,000727,冠捷科技,2.23,-0.89,-0.02,0.45,0.51,1.58,1.78,0.39亿,34.19亿,76.25亿,--
15,16,002449,国星光电,9.37,-0.95,-0.09,0.11,0.68,1.26,1.59,0.39亿,6.12亿,57.39亿,39.48
16,17,300162,雷曼光电,7.57,-1.05,-0.08,0.0,0.84,1.44,1.57,0.17亿,2.64亿,20.01亿,47.52
17,18,300241,瑞丰光电,5.45,-1.09,-0.06,0.0,0.95,2.24,1.27,0.30亿,5.70亿,31.09亿,97.65
18,19,002745,木林森,9.51,-1.14,-0.11,0.11,0.81,1.45,1.66,0.74亿,9.62亿,91.53亿,26.84
19,20,300219,鸿利智汇,7.95,-1.24,-0.1,0.38,0.7,1.85,1.99,0.40亿,7.07亿,56.18亿,28.52
20,21,002845,同兴达,17.9,-1.32,-0.24,0.17,2.55,1.05,2.26,1.02亿,2.24亿,40.04亿,90.24
21,22,002387,维信诺,6.92,-1.43,-0.1,0.29,0.29,1.22,2.28,0.28亿,13.72亿,94.91亿,--
22,23,300940,南极光,21.22,-1.49,-0.32,0.81,2.17,2.02,2.97,0.35亿,0.76亿,16.08亿,--
23,24,300812,易天股份,21.99,-1.83,-0.41,0.6,3.23,1.11,2.14,0.56亿,0.79亿,17.30亿,57.05
