,序号,代码,名称,现价,涨跌幅(%),涨跌,涨速(%),换手(%),量比,振幅(%),成交额,流通股,流通市值,市盈率
0,1,600875,东方电气,20.39,1.14,0.23,-0.05,0.92,1.2,3.22,3.71亿,20.15亿,410.89亿,19.08
1,2,001332,锡装股份,70.79,0.7,0.49,0.01,2.16,0.42,1.71,0.30亿,0.20亿,14.16亿,23.79
2,3,600444,国机通用,14.0,0.07,0.01,-0.07,0.41,0.59,0.79,0.08亿,1.46亿,20.50亿,47.11
3,4,002272,川润股份,7.56,0.0,0.0,-0.13,4.0,0.53,2.38,1.01亿,3.33亿,25.18亿,--
4,5,002564,天沃科技,5.34,0.0,0.0,0.19,0.78,0.69,1.12,0.36亿,8.58亿,45.82亿,--
5,6,002921,联诚精密,15.53,-0.06,-0.01,0.0,0.91,0.67,1.03,0.15亿,1.08亿,16.73亿,54.62
6,7,002469,三维化学,6.64,-0.15,-0.01,0.15,0.99,0.67,0.9,0.41亿,6.19亿,41.08亿,16.54
7,8,000537,广宇发展,12.94,-0.15,-0.02,-0.08,0.2,0.6,1.31,0.47亿,18.63亿,241.01亿,29.02
8,9,603169,兰石重装,6.94,-0.29,-0.02,0.0,0.61,0.83,1.29,0.56亿,13.06亿,90.66亿,46.93
9,10,002478,常宝股份,6.35,-0.31,-0.02,0.16,0.78,1.03,1.73,0.30亿,6.19亿,39.30亿,12.30
10,11,002630,华西能源,3.0,-0.33,-0.01,0.0,1.24,1.08,0.67,0.36亿,9.71亿,29.14亿,--
11,12,600876,洛阳玻璃,21.64,-0.51,-0.11,0.05,0.3,0.64,0.83,0.25亿,3.82亿,82.76亿,40.15
12,13,002665,首航高科,3.92,-0.51,-0.02,0.0,1.49,0.93,1.27,1.45亿,24.62亿,96.49亿,--
13,14,600207,安彩高科,6.87,-0.58,-0.04,0.15,0.68,0.7,1.16,0.40亿,8.63亿,59.29亿,54.31
14,15,002534,西子洁能,16.86,-0.59,-0.1,0.18,0.54,0.69,2.0,0.66亿,7.26亿,122.33亿,90.98
15,16,601798,蓝科高新,7.63,-0.65,-0.05,0.0,0.62,1.14,1.43,0.17亿,3.55亿,27.05亿,--
16,17,603878,武进不锈,13.27,-0.67,-0.09,0.15,0.39,0.62,1.65,0.21亿,4.01亿,53.18亿,24.71
17,18,603126,中材节能,7.77,-0.77,-0.06,-0.13,0.59,1.02,1.92,0.28亿,6.11亿,47.44亿,28.56
18,19,300402,宝色股份,21.68,-0.91,-0.2,0.0,0.72,0.92,1.51,0.31亿,2.02亿,43.79亿,75.66
19,20,688663,新风光,41.41,-1.12,-0.47,0.12,2.96,1.19,3.37,0.89亿,0.73亿,30.42亿,54.56
20,21,300091,金通灵,3.93,-1.26,-0.05,0.0,1.5,1.22,2.51,0.64亿,10.71亿,42.10亿,811.39
21,22,300112,万讯自控,10.99,-1.44,-0.16,0.09,2.76,1.38,2.24,0.65亿,2.12亿,23.29亿,33.29
22,23,603507,振江股份,38.69,-1.5,-0.59,-0.13,2.19,1.38,4.02,1.06亿,1.25亿,48.36亿,68.97
23,24,002140,东华科技,11.04,-2.3,-0.26,0.0,1.84,0.9,3.19,1.11亿,5.38亿,59.43亿,26.7
24,25,600379,宝光股份,12.69,-2.54,-0.33,-0.08,1.93,0.96,3.53,0.81亿,3.30亿,41.90亿,78.73
25,26,300881,盛德鑫泰,37.57,-2.59,-1.0,-0.11,2.36,1.86,3.53,0.24亿,0.27亿,9.96亿,59.8
26,27,600501,航天晨光,16.73,-2.73,-0.47,-0.12,4.5,1.15,5.06,3.21亿,4.21亿,70.48亿,123.54
27,28,002380,科远智慧,19.71,-2.76,-0.56,0.46,10.68,1.09,2.66,2.95亿,1.42亿,27.89亿,56.92
28,29,301082,久盛电气,19.22,-3.37,-0.67,-0.26,7.0,1.35,3.32,0.83亿,0.62亿,11.94亿,37.15
