,序号,代码,名称,现价,涨跌幅(%),涨跌,涨速(%),换手(%),量比,振幅(%),成交额,流通股,流通市值,市盈率
0,1,600422,昆药集团,17.8,3.43,0.59,0.34,1.05,1.92,4.18,1.39亿,7.57亿,134.74亿,27.16
1,2,600062,华润双鹤,18.51,1.93,0.35,0.11,1.59,2.49,2.37,3.00亿,10.24亿,189.62亿,14.8
2,3,600332,白云山,30.76,1.82,0.55,-0.07,0.57,2.63,2.38,2.46亿,14.06亿,432.45亿,10.79
3,4,600267,海正药业,11.32,0.98,0.11,-0.09,0.78,1.81,1.52,0.96亿,10.92亿,123.66亿,30.27
4,5,600196,复星医药,34.35,0.82,0.28,-0.03,0.53,1.48,0.94,3.82亿,21.18亿,727.43亿,28.05
5,6,600721,百花医药,6.74,0.75,0.05,0.15,0.64,1.03,1.34,0.16亿,3.78亿,25.46亿,173.62
6,7,002923,润都股份,18.65,0.16,0.03,0.11,2.1,1.31,1.4,0.72亿,1.84亿,34.31亿,32.92
7,8,002001,新和成,19.71,0.15,0.03,0.0,0.18,0.84,0.71,1.07亿,30.55亿,602.05亿,15.18
8,9,000593,德龙汇能,8.07,0.12,0.01,0.0,0.81,0.76,0.87,0.23亿,3.58亿,28.93亿,64.18
9,10,600216,浙江医药,13.56,-1.45,-0.2,-0.15,1.07,0.93,2.54,1.39亿,9.58亿,129.94亿,20.26
