,序号,代码,名称,现价,涨跌幅(%),涨跌,涨速(%),换手(%),量比,振幅(%),成交额,流通股,流通市值,市盈率
0,1,688267,中触媒,38.21,2.99,1.11,-0.42,0.91,1.97,3.61,0.22亿,0.64亿,24.47亿,58.44
1,2,600955,维远股份,25.2,1.16,0.29,0.04,0.53,1.5,2.09,0.49亿,3.65亿,91.95亿,21.17
2,3,600309,万华化学,100.01,0.6,0.6,0.06,0.12,0.97,1.32,3.92亿,31.40亿,3138.80亿,19.33
3,4,600308,华泰股份,5.42,0.18,0.01,0.0,0.15,0.69,0.56,0.09亿,10.83亿,58.72亿,10.25
4,5,601678,滨化股份,5.64,0.18,0.01,-0.35,0.39,1.0,1.24,0.45亿,20.58亿,116.07亿,8.59
5,6,603026,胜华新材,95.09,0.01,0.01,-0.18,0.45,0.83,1.44,0.87亿,2.03亿,192.73亿,16.77
6,7,002165,红宝丽,4.43,0.0,0.0,0.0,0.63,0.79,0.68,0.20亿,7.27亿,32.22亿,--
7,8,600800,渤海化学,4.06,0.0,0.0,0.0,0.39,0.97,0.98,0.13亿,7.94亿,32.17亿,--
8,9,600500,中化国际,7.14,-0.28,-0.02,-0.14,0.44,1.99,1.12,0.86亿,27.25亿,194.55亿,14.92
9,10,000818,航锦科技,33.34,-0.36,-0.12,-0.06,0.3,1.12,1.97,0.67亿,6.76亿,225.51亿,93.11
10,11,002408,齐翔腾达,7.29,-0.82,-0.06,-0.14,0.22,1.25,1.09,0.45亿,27.64亿,201.49亿,14.81
11,12,002809,红墙股份,10.9,-0.82,-0.09,-0.27,0.94,0.89,1.36,0.14亿,1.36亿,14.85亿,27.16
12,13,300721,怡达股份,48.82,-1.11,-0.55,0.02,1.83,1.24,2.31,0.64亿,0.71亿,34.80亿,25.61
13,14,605020,永和股份,53.71,-4.33,-2.43,-0.19,1.67,1.46,3.87,1.13亿,1.24亿,66.81亿,47.93
