,序号,代码,名称,现价,涨跌幅(%),涨跌,涨速(%),换手(%),量比,振幅(%),成交额,流通股,流通市值,市盈率
0,1,300223,北京君正,85.94,6.52,5.24,0.05,3.22,2.92,7.52,11.11亿,4.10亿,352.50亿,42.42
1,2,002429,兆驰股份,4.49,2.75,0.12,0.67,0.62,1.87,3.66,1.22亿,44.96亿,201.88亿,17.31
2,3,002351,漫步者,10.25,1.99,0.2,-0.1,2.35,2.21,3.48,1.17亿,4.92亿,50.42亿,39.8
3,4,000810,创维数字,16.53,1.66,0.27,0.43,1.53,1.26,3.2,2.79亿,11.17亿,184.69亿,20.17
4,5,002475,立讯精密,33.74,1.5,0.51,-0.15,0.33,1.22,2.41,7.87亿,71.04亿,2396.99亿,28.13
5,6,002600,领益智造,6.0,1.35,0.09,0.0,0.45,1.08,3.21,1.85亿,68.92亿,413.49亿,25.83
6,7,603626,科森科技,8.61,1.18,0.1,-0.23,4.64,1.54,4.82,2.25亿,5.55亿,47.78亿,95.31
7,8,300968,格林精密,9.27,0.76,0.07,0.0,1.51,1.45,1.3,0.24亿,1.73亿,16.05亿,31.73
8,9,002045,国光电器,14.04,0.65,0.09,-0.14,2.23,0.8,2.87,1.45亿,4.68亿,65.67亿,29.06
9,10,000676,智度股份,6.54,0.15,0.01,-0.15,5.66,1.87,5.51,4.75亿,12.62亿,82.54亿,52.67
10,11,688049,炬芯科技,33.9,0.03,0.01,-0.27,2.35,0.93,3.51,0.71亿,0.90亿,30.40亿,63.75
11,12,300136,信维通信,19.07,0.0,0.0,-0.11,1.08,0.81,1.78,1.68亿,8.24亿,157.05亿,23.01
12,13,300458,全志科技,24.67,-0.16,-0.04,-0.04,1.98,0.81,2.79,2.47亿,5.08亿,125.21亿,52.5
13,14,300793,佳禾智能,17.8,-0.17,-0.03,-0.22,0.87,0.72,1.35,0.51亿,3.30亿,58.72亿,29.17
14,15,002241,歌尔股份,23.06,-0.17,-0.04,0.0,1.97,0.76,1.73,13.61亿,30.08亿,693.68亿,15.4
15,16,002655,共达电声,13.24,-0.82,-0.11,-0.08,1.01,1.21,1.8,0.48亿,3.60亿,47.65亿,55.6
16,17,300857,协创数据,21.61,-0.87,-0.19,0.14,1.24,0.75,2.84,0.38亿,1.42亿,30.63亿,28.91
17,18,002681,奋达科技,4.23,-1.17,-0.05,0.0,1.56,0.82,1.64,0.84亿,12.69亿,53.68亿,41.93
18,19,301121,紫建电子,71.36,-1.18,-0.85,-0.07,2.3,0.46,2.2,0.29亿,0.18亿,12.63亿,70.84
19,20,002230,科大讯飞,50.08,-1.4,-0.71,-0.12,2.12,0.91,1.67,23.32亿,22.00亿,1101.52亿,207.69
20,21,002888,惠威科技,14.8,-2.05,-0.31,-0.14,4.18,1.05,2.71,0.46亿,0.75亿,11.13亿,846.44
21,22,300716,国立科技,24.55,-5.94,-1.55,0.41,18.49,1.5,6.9,4.33亿,0.95亿,23.27亿,20.22
