,序号,代码,名称,现价,涨跌幅(%),涨跌,涨速(%),换手(%),量比,振幅(%),成交额,流通股,流通市值,市盈率
0,1,300223,北京君正,86.28,6.92,5.58,-0.04,3.04,3.13,7.52,10.46亿,4.10亿,353.90亿,42.59
1,2,600941,中国移动,80.16,5.47,4.16,-0.32,1.89,4.79,8.45,11.25亿,7.59亿,608.26亿,13.04
2,3,300578,会畅通讯,20.65,4.77,0.94,-0.24,10.48,5.02,8.07,4.17亿,1.93亿,39.81亿,58.50
3,4,300413,芒果超媒,35.79,4.34,1.49,-0.08,0.85,2.24,5.98,3.10亿,10.22亿,365.67亿,29.92
4,5,002415,海康威视,37.63,4.01,1.45,-0.08,0.49,3.22,5.06,16.78亿,91.09亿,3427.63亿,29.89
5,6,688010,福光股份,24.91,3.36,0.81,-0.12,1.22,4.47,5.73,0.47亿,1.53亿,38.11亿,147.45
6,7,002238,天威视讯,8.17,2.77,0.22,-0.12,3.45,3.64,4.91,2.26亿,8.03亿,65.57亿,59.78
7,8,300567,精测电子,63.39,2.57,1.59,0.05,0.89,1.35,2.8,1.15亿,2.07亿,131.10亿,92.06
8,9,600088,中视传媒,10.4,2.46,0.25,0.0,2.04,4.04,5.52,0.84亿,3.98亿,41.36亿,--
9,10,002308,威创股份,5.82,2.29,0.13,0.35,10.09,3.33,6.15,5.35亿,8.97亿,52.18亿,51.81
10,11,600804,ST鹏博士,3.61,2.27,0.08,0.0,1.74,2.53,3.97,0.86亿,13.93亿,50.27亿,99.35
11,12,000100,TCL科技,4.58,2.23,0.1,0.22,2.76,3.34,3.35,17.22亿,136.52亿,625.27亿,208.94
12,13,002587,奥拓电子,6.73,2.12,0.14,0.0,9.33,1.66,5.77,3.23亿,5.09亿,34.25亿,138.25
13,14,002841,视源股份,70.84,2.09,1.45,-0.06,0.53,1.7,2.94,1.77亿,4.76亿,336.98亿,24.01
14,15,603189,网达软件,16.95,2.05,0.34,0.0,1.93,1.7,3.61,0.88亿,2.70亿,45.69亿,72.86
15,16,603660,苏州科达,6.65,1.99,0.13,0.0,2.61,1.48,4.45,0.85亿,4.94亿,32.91亿,--
16,17,002123,梦网科技,16.1,1.96,0.31,-0.06,11.64,3.43,8.04,12.39亿,6.68亿,107.59亿,516.64
17,18,002236,大华股份,13.76,1.77,0.24,-0.07,1.29,1.74,3.03,3.43亿,19.59亿,269.59亿,18.49
18,19,688039,当虹科技,46.95,1.73,0.8,0.09,3.81,2.1,5.37,1.06亿,0.59亿,27.59亿,--
19,20,600637,东方明珠,7.3,1.67,0.12,-0.27,0.54,1.72,1.95,1.33亿,34.15亿,249.26亿,60.53
20,21,300167,迪威迅,5.82,1.57,0.09,0.0,2.57,0.95,3.32,0.46亿,3.11亿,18.09亿,--
21,22,000793,华闻集团,2.69,1.51,0.04,0.0,3.08,1.78,4.15,1.62亿,19.61亿,52.75亿,--
22,23,300613,富瀚微,67.16,1.45,0.96,-0.13,1.5,0.76,3.14,2.17亿,2.16亿,145.35亿,33.29
23,24,601929,吉视传媒,2.1,1.45,0.03,0.0,0.98,1.72,2.42,0.68亿,33.01亿,69.33亿,--
24,25,300661,圣邦股份,176.56,1.39,2.42,-0.22,0.35,1.2,3.01,2.05亿,3.38亿,596.27亿,63.00
25,26,002189,中光学,17.2,1.35,0.23,0.0,1.19,1.78,3.83,0.53亿,2.61亿,44.92亿,--
26,27,000156,华数传媒,8.22,1.23,0.1,0.0,0.37,1.65,2.34,0.47亿,15.65亿,128.65亿,19.22
27,28,000016,深康佳A,4.95,1.02,0.05,0.2,0.47,1.32,1.84,0.37亿,15.97亿,79.03亿,65.93
28,29,603516,淳中科技,18.65,0.97,0.18,0.0,1.68,1.93,3.3,0.57亿,1.85亿,34.54亿,120.10
29,30,603297,永新光学,99.94,0.96,0.95,-0.05,0.26,0.71,2.2,0.28亿,1.10亿,109.90亿,41.63
30,31,300287,飞利信,4.21,0.96,0.04,0.0,3.08,1.35,2.4,1.65亿,12.84亿,54.07亿,--
31,32,300074,华平股份,4.35,0.93,0.04,0.0,1.49,1.61,2.55,0.34亿,5.31亿,23.08亿,--
32,33,300628,亿联网络,72.66,0.92,0.66,-0.01,1.12,2.39,4.11,4.20亿,5.15亿,374.54亿,27.59
33,34,300672,国科微,92.65,0.92,0.84,0.05,1.33,1.09,3.17,2.14亿,1.74亿,161.46亿,127.88
34,35,002429,兆驰股份,4.41,0.92,0.04,0.0,0.49,1.69,1.83,0.97亿,44.96亿,198.29亿,17.00
35,36,603466,风语筑,16.23,0.81,0.13,0.25,3.4,1.71,3.23,3.31亿,5.96亿,96.79亿,589.83
36,37,603501,韦尔股份,95.19,0.76,0.72,-0.15,0.51,1.38,2.34,5.73亿,11.80亿,1122.99亿,39.31
37,38,603986,兆易创新,117.57,0.69,0.8,-0.08,1.0,1.45,3.4,7.78亿,6.63亿,779.82亿,28.12
38,39,834021,流金岁月,3.2,0.63,0.02,-0.31,0.12,0.6,1.26,0.01亿,2.37亿,7.58亿,24.06
39,40,000050,深天马A,9.99,0.6,0.06,-0.1,0.34,1.84,2.32,0.79亿,23.76亿,237.34亿,50.93
40,41,000810,创维数字,16.35,0.55,0.09,-0.06,1.17,1.09,2.58,2.12亿,11.17亿,182.67亿,19.95
41,42,000725,京东方A,4.28,0.47,0.02,0.23,0.76,1.43,1.88,11.81亿,364.69亿,1560.88亿,23.17
42,43,300296,利亚德,6.43,0.47,0.03,-0.16,0.6,1.14,1.25,0.80亿,20.72亿,133.21亿,28.24
43,44,600728,佳都科技,6.52,0.46,0.03,-0.15,0.99,0.98,1.7,1.11亿,17.37亿,113.27亿,--
44,45,600839,四川长虹,3.02,0.33,0.01,0.33,0.44,0.88,1.33,0.61亿,46.15亿,139.37亿,46.23
45,46,300504,天邑股份,18.79,0.32,0.06,0.05,1.05,1.15,1.66,0.42亿,2.14亿,40.18亿,18.20
46,47,300182,捷成股份,5.63,0.18,0.01,-0.18,4.54,1.67,3.56,5.58亿,21.99亿,123.83亿,22.65
47,48,600831,广电网络,6.31,0.16,0.01,0.0,1.58,1.5,1.59,0.71亿,7.11亿,44.83亿,78.03
48,49,300017,网宿科技,6.45,0.15,0.01,0.31,1.6,1.05,2.17,2.32亿,22.70亿,146.40亿,67.26
49,50,300264,佳创视讯,7.25,0.14,0.01,-0.14,7.89,0.94,4.56,2.04亿,3.56亿,25.85亿,--
50,51,600636,国新文化,10.61,0.09,0.01,-0.19,0.99,0.64,1.79,0.46亿,4.40亿,46.73亿,50.34
51,52,600288,大恒科技,13.52,0.07,0.01,-0.07,0.3,0.7,1.33,0.18亿,4.37亿,59.06亿,53.63
52,53,002036,联创电子,14.01,0.07,0.01,-0.14,1.28,1.33,2.0,1.88亿,10.50亿,147.15亿,55.26
