,序号,代码,名称,现价,涨跌幅(%),涨跌,涨速(%),换手(%),量比,振幅(%),成交额,流通股,流通市值,市盈率
0,1,300459,汤姆猫,4.42,13.92,0.54,-0.23,14.31,8.74,13.4,19.06亿,30.01亿,132.63亿,29.11
1,2,002425,凯撒文化,5.89,10.09,0.54,0.0,2.96,3.8,10.09,1.63亿,9.56亿,56.31亿,--
2,3,300624,万兴科技,52.81,7.34,3.61,0.78,15.14,5.05,12.2,8.72亿,1.13亿,59.44亿,211.05
3,4,002229,鸿博股份,14.5,5.38,0.74,0.49,25.19,5.22,8.21,17.96亿,4.93亿,71.50亿,--
4,5,002354,天娱数科,7.02,4.46,0.3,-0.14,20.24,2.81,12.95,20.78亿,14.69亿,103.10亿,--
5,6,000977,浪潮信息,38.84,4.1,1.53,0.62,9.65,3.78,5.84,54.83亿,14.62亿,567.78亿,27.58
6,7,300058,蓝色光标,6.25,3.82,0.23,-0.48,5.12,4.71,6.64,7.46亿,23.19亿,144.94亿,384.41
7,8,300033,同花顺,127.59,2.74,3.4,0.87,0.57,1.85,3.32,1.94亿,2.72亿,345.95亿,58.21
8,9,002373,千方科技,11.77,2.26,0.26,-0.51,1.11,4.27,4.52,1.79亿,13.74亿,161.52亿,--
9,10,002624,完美世界,14.95,2.05,0.3,-0.2,2.38,5.23,4.51,6.55亿,18.27亿,273.01亿,15.07
10,11,300166,东方国信,10.06,1.31,0.13,-0.1,10.56,7.34,6.04,10.07亿,9.19亿,92.49亿,80.48
11,12,603189,网达软件,16.81,1.2,0.2,0.36,1.32,2.34,3.31,0.60亿,2.70亿,45.31亿,72.25
12,13,002315,焦点科技,20.43,1.19,0.24,0.2,3.17,2.54,3.72,1.24亿,1.91亿,39.06亿,19.75
13,14,300612,宣亚国际,22.24,1.14,0.25,0.27,7.3,2.33,4.28,2.61亿,1.59亿,35.37亿,65.57
14,15,002803,吉宏股份,17.55,1.04,0.18,-0.17,2.59,1.87,2.59,1.29亿,2.84亿,49.81亿,25.07
15,16,300785,值得买,35.04,0.98,0.34,-0.29,3.74,1.8,4.18,0.99亿,0.75亿,26.37亿,132.88
16,17,301066,万事利,13.28,0.76,0.1,0.08,1.41,1.17,1.52,0.13亿,0.72亿,9.57亿,124.77
17,18,688039,当虹科技,46.5,0.76,0.35,0.19,3.26,3.63,5.37,0.90亿,0.59亿,27.33亿,--
18,19,300949,奥雅股份,37.45,0.51,0.19,0.0,6.27,4.44,2.82,0.40亿,0.17亿,6.37亿,--
19,20,603466,风语筑,16.18,0.5,0.08,-0.68,2.8,2.85,3.23,2.73亿,5.96亿,96.49亿,588.01
20,21,835207,众诚科技,7.11,0.0,0.0,0.71,0.4,0.86,1.12,0.01亿,0.32亿,2.28亿,26.07
21,22,300002,神州泰岳,6.37,0.0,0.0,-0.16,4.33,2.42,4.55,4.86亿,17.65亿,112.43亿,24.44
22,23,603825,华扬联众,15.73,-0.06,-0.01,-0.06,2.1,2.09,2.1,0.84亿,2.53亿,39.85亿,47.26
23,24,301052,果麦文化,26.35,-0.15,-0.04,-0.3,2.54,1.58,2.54,0.37亿,0.54亿,14.34亿,47.17
24,25,600986,浙文互联,5.78,-0.52,-0.03,0.0,1.54,1.88,2.24,1.18亿,13.22亿,76.44亿,45.73
25,26,300130,新国都,16.22,-0.55,-0.09,0.06,1.77,1.01,2.45,1.07亿,3.71亿,60.13亿,20.05
26,27,002298,中电兴发,7.16,-0.56,-0.04,-0.14,2.49,1.51,1.39,1.10亿,6.12亿,43.85亿,30.42
27,28,300113,顺网科技,12.52,-0.56,-0.07,-0.4,3.91,3.23,3.81,2.19亿,4.46亿,55.80亿,98.72
28,29,300075,数字政通,20.72,-0.62,-0.13,0.0,2.24,1.43,1.77,1.94亿,4.15亿,86.06亿,44.35
29,30,002467,二六三,6.11,-0.65,-0.04,0.16,3.67,2.26,2.44,3.06亿,13.58亿,82.87亿,97.55
30,31,300846,首都在线,12.9,-0.77,-0.1,0.23,5.47,1.46,4.08,2.26亿,3.21亿,41.40亿,--
