,序号,代码,名称,现价,涨跌幅(%),涨跌,涨速(%),换手(%),量比,振幅(%),成交额,流通股,流通市值,市盈率
0,1,688158,优刻得,20.94,20.0,3.49,0.0,10.61,4.35,19.71,7.26亿,3.55亿,74.42亿,--
1,2,300288,朗玛信息,14.14,17.34,2.09,-0.63,19.77,12.4,14.69,6.78亿,2.52亿,35.57亿,59.20
2,3,300459,汤姆猫,4.46,14.95,0.58,0.0,16.09,5.63,13.4,21.42亿,30.01亿,133.84亿,29.37
3,4,002425,凯撒文化,5.89,10.09,0.54,0.0,3.17,2.34,10.09,1.75亿,9.56亿,56.31亿,--
4,5,002168,惠程科技,5.15,10.04,0.47,0.0,19.07,10.14,9.83,7.53亿,7.94亿,40.90亿,--
5,6,600640,国脉文化,11.91,8.37,0.92,0.08,2.06,6.5,10.28,1.88亿,7.96亿,94.77亿,--
6,7,002555,三七互娱,23.85,6.9,1.54,-0.04,2.69,4.65,6.81,10.34亿,16.36亿,390.07亿,17.58
7,8,300494,盛天网络,17.94,4.79,0.82,-0.06,5.82,3.72,6.72,2.17亿,2.11亿,37.92亿,19.22
8,9,300148,天舟文化,3.81,4.1,0.15,0.0,8.95,5.59,6.28,2.64亿,7.75亿,29.55亿,229.36
9,10,002624,完美世界,15.13,3.35,0.49,-0.13,2.87,3.62,4.51,7.90亿,18.27亿,276.48亿,15.27
10,11,300043,星辉娱乐,3.31,2.48,0.08,0.0,3.63,3.65,4.64,1.13亿,9.38亿,31.04亿,--
11,12,002699,ST美盛,3.59,2.28,0.08,0.0,3.88,2.3,3.13,1.26亿,9.09亿,32.65亿,15.89
12,13,300052,中青宝,23.17,2.16,0.49,-0.34,11.38,2.46,6.3,6.89亿,2.61亿,60.52亿,645.31
13,14,600804,ST鹏博士,3.6,1.98,0.07,0.0,1.57,2.63,3.97,0.78亿,13.93亿,50.13亿,99.08
14,15,002558,巨人网络,10.83,1.98,0.21,-0.55,1.67,2.99,6.87,3.66亿,20.05亿,217.13亿,21.00
15,16,300356,*ST光一,4.83,1.68,0.08,0.0,0.61,1.13,3.79,0.12亿,3.92亿,18.93亿,--
16,17,002602,世纪华通,4.87,1.46,0.07,0.0,1.18,1.2,3.12,3.94亿,68.78亿,334.96亿,39.46
17,18,300556,丝路视觉,21.82,1.25,0.27,-0.23,5.47,1.42,3.62,1.13亿,0.95亿,20.76亿,128.71
18,19,300113,顺网科技,12.68,0.71,0.09,-0.08,4.75,2.25,3.81,2.67亿,4.46亿,56.52亿,99.98
19,20,002174,游族网络,12.6,0.56,0.07,-0.16,1.11,1.22,2.95,1.29亿,9.14亿,115.19亿,116.91
20,21,300472,新元科技,13.08,-0.76,-0.1,0.0,1.68,1.17,1.9,0.56亿,2.51亿,32.88亿,73.11
