,序号,代码,名称,现价,涨跌幅(%),涨跌,涨速(%),换手(%),量比,振幅(%),成交额,流通股,流通市值,市盈率
0,1,688669,聚石化学,31.1,5.42,1.6,0.42,12.62,2.75,7.46,1.83亿,0.46亿,14.46亿,54.61
1,2,300068,南都电源,28.05,5.1,1.36,-0.25,4.58,1.89,6.59,10.48亿,8.34亿,233.99亿,29.92
2,3,002724,海洋王,11.06,3.85,0.41,0.55,5.23,9.33,8.54,2.18亿,3.70亿,40.88亿,73.39
3,4,600735,新华锦,7.29,2.53,0.18,0.41,3.0,3.15,3.38,0.92亿,4.21亿,30.69亿,46.71
4,5,600516,方大炭素,6.74,1.66,0.11,0.0,0.76,2.68,2.11,1.94亿,38.06亿,256.52亿,41.22
5,6,300233,金城医药,25.03,1.17,0.29,0.16,1.86,1.66,2.51,1.69亿,3.61亿,90.43亿,28.15
6,7,000413,东旭光电,1.94,1.04,0.02,0.0,0.68,1.54,1.56,0.66亿,50.29亿,97.57亿,--
7,8,600482,中国动力,16.49,0.86,0.14,0.06,0.12,0.91,1.28,0.40亿,20.27亿,334.32亿,91.71
8,9,002319,乐通股份,16.83,0.84,0.14,0.06,0.68,0.88,2.82,0.23亿,2.00亿,33.66亿,--
9,10,000510,新金路,6.57,0.77,0.05,0.15,0.88,0.82,1.69,0.33亿,5.68亿,37.35亿,419.09
10,11,300684,中石科技,17.69,0.74,0.13,0.0,0.89,1.11,1.65,0.29亿,1.82亿,32.19亿,25.92
11,12,601238,广汽集团,11.73,0.69,0.08,0.0,0.2,1.02,1.03,1.74亿,73.28亿,859.57亿,11.45
12,13,600503,华丽家族,2.94,0.34,0.01,0.0,0.49,0.66,1.36,0.23亿,16.02亿,47.11亿,50.11
13,14,688116,天奈科技,79.11,0.29,0.23,0.04,0.63,0.81,1.69,1.16亿,2.33亿,183.95亿,42.08
14,15,601011,宝泰隆,3.74,0.27,0.01,0.27,0.4,1.06,0.8,0.29亿,19.16亿,71.65亿,48.42
